id,type,itunes_product_id,googleplay_product_id,dev_itunes_product_id,dev_googleplay_product_id,title,gift_description,banner_image_path,price,start_at,end_at,display_counter,purchasing_count_max,reset_type,reset_interval,reset_time,display_when_sold_out,unlock_instruction,display_when_locked,extend_interval_reset_hours,geoip_limited,is_paid_stone,show_probability
58002,SpecialPackageProduct,bngi0221_special_shop_product_58_02,bngi0221_special_shop_product_58_02,,,All-Out Struggle Pack 2,All-Out Struggle Pack 2,banners/en/special_shop/spshop_icon_058002.png,4040,2022-06-20 06:30:00,2022-07-07 05:59:59,1,1,,,,1,"Purchase All-Out Struggle Pack 1
to unlock",1,,1,1,1
59001,SpecialPackageProduct,bngi0221_special_shop_product_59_01,bngi0221_special_shop_product_59_01,,,Ultimate Fighters Pack (Super Saiyan God 1),Ultimate Fighters Pack (Super Saiyan God 1),banners/en/special_shop/spshop_icon_059001.png,490,2022-07-08 05:00:00,2022-08-09 05:59:59,1,1,,,,1,,0,,1,1,1
59002,SpecialPackageProduct,bngi0221_special_shop_product_59_02,bngi0221_special_shop_product_59_02,,,Ultimate Fighters Pack (Super Saiyan God 2),Ultimate Fighters Pack (Super Saiyan God 2),banners/en/special_shop/spshop_icon_059002.png,1220,2022-07-08 05:00:00,2022-08-09 05:59:59,1,1,,,,1,"Purchase Ultimate Fighters Pack (Super Saiyan God 1)
to unlock",1,,1,1,1
59003,SpecialPackageProduct,bngi0221_special_shop_product_59_03,bngi0221_special_shop_product_59_03,,,Ultimate Fighters Pack (Super Saiyan God 3),Ultimate Fighters Pack (Super Saiyan God 3),banners/en/special_shop/spshop_icon_059003.png,4040,2022-07-08 05:00:00,2022-08-09 05:59:59,1,2,,,,1,"Purchase Ultimate Fighters Pack (Super Saiyan God 2)
to unlock",1,,1,1,1
59011,SpecialPackageProduct,bngi0221_special_shop_product_59_11,bngi0221_special_shop_product_59_11,,,Ultimate Fighters Pack (Super Saiyan 4 1),Ultimate Fighters Pack (Super Saiyan 4 1),banners/en/special_shop/spshop_icon_059011.png,490,2022-07-08 05:00:00,2022-08-09 05:59:59,1,1,,,,1,,0,,1,1,1
59012,SpecialPackageProduct,bngi0221_special_shop_product_59_12,bngi0221_special_shop_product_59_12,,,Ultimate Fighters Pack (Super Saiyan 4 2),Ultimate Fighters Pack (Super Saiyan 4 2),banners/en/special_shop/spshop_icon_059012.png,1220,2022-07-08 05:00:00,2022-08-09 05:59:59,1,1,,,,1,"Purchase Ultimate Fighters Pack (Super Saiyan 4 1)
to unlock",1,,1,1,1
59013,SpecialPackageProduct,bngi0221_special_shop_product_59_13,bngi0221_special_shop_product_59_13,,,Ultimate Fighters Pack (Super Saiyan 4 3),Ultimate Fighters Pack (Super Saiyan 4 3),banners/en/special_shop/spshop_icon_059013.png,4040,2022-07-08 05:00:00,2022-08-09 05:59:59,1,2,,,,1,"Purchase Ultimate Fighters Pack (Super Saiyan 4 2)
to unlock",1,,1,1,1
60001,SpecialPackageProduct,bngi0221_special_shop_product_60_01,bngi0221_special_shop_product_60_01,,,Destined Confrontation Pack 1,Destined Confrontation Pack 1,banners/en/special_shop/spshop_icon_060001.png,860,2022-07-26 05:00:00,2022-08-09 05:59:59,1,1,,,,1,,0,,1,1,1
60002,SpecialPackageProduct,bngi0221_special_shop_product_60_02,bngi0221_special_shop_product_60_02,,,Destined Confrontation Pack 2,Destined Confrontation Pack 2,banners/en/special_shop/spshop_icon_060002.png,4040,2022-07-26 05:00:00,2022-08-09 05:59:59,1,2,,,,1,"Purchase Destined Confrontation Pack 1
to unlock",1,,1,1,1
61001,SpecialPackageProduct,bngi0221_special_shop_product_61_01,bngi0221_special_shop_product_61_01,,,Blazing Sunshine Pack,Blazing Sunshine Pack,banners/en/special_shop/spshop_icon_061001.png,4280,2022-08-09 06:30:00,2022-08-23 05:59:59,1,1,,,,1,,0,,1,1,1
62001,SpecialPackageProduct,bngi0221_special_shop_product_62_01,bngi0221_special_shop_product_62_01,,,Epic Confrontation Pack 1,Epic Confrontation Pack 1,banners/en/special_shop/spshop_icon_062001.png,490,2022-08-28 05:17:00,2022-10-01 05:59:59,1,1,,,,1,,0,,1,1,1
62002,SpecialPackageProduct,bngi0221_special_shop_product_62_02,bngi0221_special_shop_product_62_02,,,Epic Confrontation Pack 2,Epic Confrontation Pack 2,banners/en/special_shop/spshop_icon_062002.png,1480,2022-08-28 05:17:00,2022-10-01 05:59:59,1,2,,,,1,"Purchase Epic Confrontation Pack 1
to unlock",1,,1,1,1
63001,SpecialPackageProduct,bngi0221_special_shop_product_63_01,bngi0221_special_shop_product_63_01,,,Cosmic Battle Pack 1,Cosmic Battle Pack 1,banners/en/special_shop/spshop_icon_063001.png,490,2022-09-15 04:00:00,2022-10-01 05:59:59,1,1,,,,1,,0,,1,1,1
63002,SpecialPackageProduct,bngi0221_special_shop_product_63_02,bngi0221_special_shop_product_63_02,,,Cosmic Battle Pack 2,Cosmic Battle Pack 2,banners/en/special_shop/spshop_icon_063002.png,1480,2022-09-15 04:00:00,2022-10-01 05:59:59,1,2,,,,1,"Purchase Cosmic Battle Pack 1
to unlock",1,,1,1,1
64001,SpecialPackageProduct,bngi0221_special_shop_product_64_01,bngi0221_special_shop_product_64_01,,,Dragon Stones [With Premium Dragon Stone 10],Dragon Stones [With Premium Dragon Stone 10],banners/en/special_shop/spshop_icon_064001.png,5020,2022-08-26 06:00:00,2022-10-03 05:59:59,1,3,,,,1,,0,,1,1,1
65001,SpecialPackageProduct,bngi0221_special_shop_product_65_01,bngi0221_special_shop_product_65_01,,,Exciting Autumn Pack 1,Exciting Autumn Pack 1,banners/en/special_shop/spshop_icon_065001.png,860,2022-10-04 06:30:00,2022-10-19 23:59:59,1,1,,,,1,,0,,1,1,1
65002,SpecialPackageProduct,bngi0221_special_shop_product_65_02,bngi0221_special_shop_product_65_02,,,Exciting Autumn Pack 2,Exciting Autumn Pack 2,banners/en/special_shop/spshop_icon_065002.png,4040,2022-10-04 06:30:00,2022-10-19 23:59:59,1,2,,,,1,"Purchase Exciting Autumn Pack 1
to unlock",1,,1,1,1
66001,SpecialPackageProduct,bngi0221_special_shop_product_66_01,bngi0221_special_shop_product_66_01,,,Fantastically Spooky Pack 1,Fantastically Spooky Pack 1,banners/en/special_shop/spshop_icon_066001.png,800,2022-10-20 06:30:00,2022-11-01 05:59:59,1,1,,,,1,,0,,1,1,1
66002,SpecialPackageProduct,bngi0221_special_shop_product_66_02,bngi0221_special_shop_product_66_02,,,Fantastically Spooky Pack 2,Fantastically Spooky Pack 2,banners/en/special_shop/spshop_icon_066002.png,1600,2022-10-20 06:30:00,2022-11-01 05:59:59,1,1,,,,1,"Purchase Fantastically Spooky Pack 1
to unlock",1,,1,1,1
67001,SpecialPackageProduct,bngi0221_special_shop_product_67_01,bngi0221_special_shop_product_67_01,,,Justice Incarnate Pack 1,Justice Incarnate Pack 1,banners/en/special_shop/spshop_icon_067001.png,650,2022-10-28 06:30:00,2022-11-09 05:59:59,1,1,,,,1,,0,,1,1,1
67002,SpecialPackageProduct,bngi0221_special_shop_product_67_02,bngi0221_special_shop_product_67_02,,,Justice Incarnate Pack 2,Justice Incarnate Pack 2,banners/en/special_shop/spshop_icon_067002.png,5200,2022-10-28 06:30:00,2022-11-09 05:59:59,1,2,,,,1,"Purchase Justice Incarnate Pack 1
to unlock",1,,1,1,1
68001,SpecialPackageProduct,bngi0221_special_shop_product_68_01,bngi0221_special_shop_product_68_01,,,Dokkan Thank-You Pack,Dokkan Thank-You Pack,banners/en/special_shop/spshop_icon_068001.png,3200,2022-11-04 06:30:00,2022-11-25 05:59:59,1,1,,,,1,,0,,1,1,1
69001,SpecialPackageProduct,bngi0221_special_shop_product_69_01,bngi0221_special_shop_product_69_01,,,Power of Pride and Hope Pack 1,Power of Pride and Hope Pack 1,banners/en/special_shop/spshop_icon_069001.png,650,2022-11-28 06:30:00,2022-12-21 05:59:59,1,1,,,,1,,0,,1,1,1
69002,SpecialPackageProduct,bngi0221_special_shop_product_69_02,bngi0221_special_shop_product_69_02,,,Power of Pride and Hope Pack 2,Power of Pride and Hope Pack 2,banners/en/special_shop/spshop_icon_069002.png,3600,2022-11-28 06:30:00,2022-12-21 05:59:59,1,2,,,,1,"Purchase Power of Pride and Hope Pack 1
to unlock",1,,1,1,1
70001,SpecialPackageProduct,bngi0221_special_shop_product_70_01,bngi0221_special_shop_product_70_01,,,Starry Winter Night Pack 1,Starry Winter Night Pack 1,banners/en/special_shop/spshop_icon_070001.png,650,2022-12-05 06:30:00,2022-12-21 05:59:59,1,1,,,,1,,0,,1,1,1
70002,SpecialPackageProduct,bngi0221_special_shop_product_70_02,bngi0221_special_shop_product_70_02,,,Starry Winter Night Pack 2,Starry Winter Night Pack 2,banners/en/special_shop/spshop_icon_070002.png,1600,2022-12-05 06:30:00,2022-12-21 05:59:59,1,1,,,,1,"Purchase Starry Winter Night Pack 1
to unlock",1,,1,1,1
70003,SpecialPackageProduct,bngi0221_special_shop_product_70_03,bngi0221_special_shop_product_70_03,,,Starry Winter Night Pack 3,Starry Winter Night Pack 3,banners/en/special_shop/spshop_icon_070003.png,5200,2022-12-05 06:30:00,2022-12-21 05:59:59,1,2,,,,1,"Purchase Starry Winter Night Pack 2
to unlock",1,,1,1,1
71001,SpecialPackageProduct,bngi0221_special_shop_product_71_01,bngi0221_special_shop_product_71_01,,,Divine Dragon Carnival Pack 1,Divine Dragon Carnival Pack 1,banners/en/special_shop/spshop_icon_071001.png,650,2022-12-12 06:30:00,2022-12-25 05:59:59,1,1,,,,1,,0,,1,1,1
71002,SpecialPackageProduct,bngi0221_special_shop_product_71_02,bngi0221_special_shop_product_71_02,,,Divine Dragon Carnival Pack 2,Divine Dragon Carnival Pack 2,banners/en/special_shop/spshop_icon_071002.png,5200,2022-12-12 06:30:00,2022-12-25 05:59:59,1,2,,,,1,"Purchase Divine Dragon Carnival Pack 1
to unlock",1,,1,1,1
72001,SpecialPackageProduct,bngi0221_special_shop_product_72_01,bngi0221_special_shop_product_72_01,,,Super Hero Pack (Gohan 1),Super Hero Pack (Gohan 1),banners/en/special_shop/spshop_icon_072001.png,650,2022-12-28 02:00:00,2023-01-15 05:59:59,1,1,,,,1,,0,,1,1,1
72002,SpecialPackageProduct,bngi0221_special_shop_product_72_02,bngi0221_special_shop_product_72_02,,,Super Hero Pack (Gohan 2),Super Hero Pack (Gohan 2),banners/en/special_shop/spshop_icon_072002.png,1900,2022-12-28 02:00:00,2023-01-15 05:59:59,1,2,,,,1,"Purchase Super Hero Pack (Gohan 1) 
to unlock",1,,1,1,1
72011,SpecialPackageProduct,bngi0221_special_shop_product_72_11,bngi0221_special_shop_product_72_11,,,Super Hero Pack (Piccolo 1),Super Hero Pack (Piccolo 1),banners/en/special_shop/spshop_icon_072011.png,650,2022-12-28 02:00:00,2023-01-15 05:59:59,1,1,,,,1,,0,,1,1,1
72012,SpecialPackageProduct,bngi0221_special_shop_product_72_12,bngi0221_special_shop_product_72_12,,,Super Hero Pack (Piccolo 2),Super Hero Pack (Piccolo 2),banners/en/special_shop/spshop_icon_072012.png,1900,2022-12-28 02:00:00,2023-01-15 05:59:59,1,2,,,,1,"Purchase Super Hero Pack (Piccolo 1) 
to unlock",1,,1,1,1
73001,SpecialPackageProduct,bngi0221_special_shop_product_73_01,bngi0221_special_shop_product_73_01,,,Rank 50 Growth Pack,Rank 50 Growth Pack,banners/en/special_shop/spshop_icon_073001.png,650,2023-01-12 00:00:00,2038-01-01 00:00:00,0,1,,,,1,Unlock upon reaching Rank 50,1,,1,1,1
73002,SpecialPackageProduct,bngi0221_special_shop_product_73_02,bngi0221_special_shop_product_73_02,,,Rank 100 Growth Pack,Rank 100 Growth Pack,banners/en/special_shop/spshop_icon_073002.png,1100,2023-01-12 00:00:00,2038-01-01 00:00:00,0,1,,,,1,Unlock upon reaching Rank 100,1,,1,1,1
73003,SpecialPackageProduct,bngi0221_special_shop_product_73_03,bngi0221_special_shop_product_73_03,,,Rank 150 Growth Pack,Rank 150 Growth Pack,banners/en/special_shop/spshop_icon_073003.png,1600,2023-01-12 00:00:00,2038-01-01 00:00:00,0,1,,,,1,Unlock upon reaching Rank 150,1,,1,1,1
73004,SpecialPackageProduct,bngi0221_special_shop_product_73_04,bngi0221_special_shop_product_73_04,,,Rank 200 Growth Pack,Rank 200 Growth Pack,banners/en/special_shop/spshop_icon_073004.png,2200,2023-01-26 00:00:00,2038-01-01 00:00:00,0,1,,,,1,Unlock upon reaching Rank 200,1,,1,1,1
73005,SpecialPackageProduct,bngi0221_special_shop_product_73_05,bngi0221_special_shop_product_73_05,,,Rank 225 Growth Pack,Rank 225 Growth Pack,banners/en/special_shop/spshop_icon_073005.png,2600,2023-01-26 00:00:00,2038-01-01 00:00:00,0,1,,,,1,Unlock upon reaching Rank 225,1,,1,1,1
73006,SpecialPackageProduct,bngi0221_special_shop_product_73_06,bngi0221_special_shop_product_73_06,,,Rank 250 Growth Pack,Rank 250 Growth Pack,banners/en/special_shop/spshop_icon_073006.png,3000,2023-01-26 00:00:00,2038-01-01 00:00:00,0,1,,,,1,Unlock upon reaching Rank 250,1,,1,1,1
73007,SpecialPackageProduct,bngi0221_special_shop_product_73_07,bngi0221_special_shop_product_73_07,,,Rank 275 Growth Pack,Rank 275 Growth Pack,banners/en/special_shop/spshop_icon_073007.png,3800,2023-02-09 00:00:00,2038-01-01 00:00:00,0,1,,,,1,Unlock upon reaching Rank 275,1,,1,1,1
73008,SpecialPackageProduct,bngi0221_special_shop_product_73_08,bngi0221_special_shop_product_73_08,,,Rank 300 Growth Pack,Rank 300 Growth Pack,banners/en/special_shop/spshop_icon_073008.png,4900,2023-02-09 00:00:00,2038-01-01 00:00:00,0,1,,,,1,Unlock upon reaching Rank 300,1,,1,1,1
74001,SpecialPackageProduct,bngi0221_special_shop_product_74_01,bngi0221_special_shop_product_74_01,,,Emperor's Newfound Power Pack,Emperor's Newfound Power Pack,banners/en/special_shop/spshop_icon_074001.png,5600,2023-01-16 06:30:00,2023-02-01 05:59:59,1,1,,,,1,,0,,1,1,1
75001,SpecialPackageProduct,bngi0221_special_shop_product_75_01,bngi0221_special_shop_product_75_01,,,Path to Power Pack 1,Path to Power Pack 1,banners/en/special_shop/spshop_icon_075001.png,650,2023-02-01 06:30:00,2023-02-16 05:59:59,1,1,,,,1,,0,,1,1,1
75002,SpecialPackageProduct,bngi0221_special_shop_product_75_02,bngi0221_special_shop_product_75_02,,,Path to Power Pack 2,Path to Power Pack 2,banners/en/special_shop/spshop_icon_075002.png,5200,2023-02-01 06:30:00,2023-02-16 05:59:59,1,2,,,,1,"Purchase Path to Power Pack 1
to unlock",1,,1,1,1
76001,SpecialPackageProduct,bngi0221_special_shop_product_76_01,bngi0221_special_shop_product_76_01,,,Rising Dragon Carnival Pack 1,Rising Dragon Carnival Pack 1,banners/en/special_shop/spshop_icon_076001.png,650,2023-02-16 06:30:00,2023-03-01 05:59:59,1,1,,,,1,,0,,1,1,1
76002,SpecialPackageProduct,bngi0221_special_shop_product_76_02,bngi0221_special_shop_product_76_02,,,Rising Dragon Carnival Pack 2,Rising Dragon Carnival Pack 2,banners/en/special_shop/spshop_icon_076002.png,5200,2023-02-16 06:30:00,2023-03-01 05:59:59,1,2,,,,1,"Purchase Rising Dragon Carnival Pack 1
to unlock",1,,1,1,1
77001,SpecialPackageProduct,bngi0221_special_shop_product_77_01,bngi0221_special_shop_product_77_01,,,Overflowing Power Pack,Overflowing Power Pack,banners/en/special_shop/spshop_icon_077001.png,5600,2023-03-01 06:30:00,2023-03-18 05:59:59,1,1,,,,1,,0,,1,1,1
78001,SpecialPackageProduct,bngi0221_special_shop_product_78_01,bngi0221_special_shop_product_78_01,,,Ultimate Battle Pack 1,Ultimate Battle Pack 1,banners/en/special_shop/spshop_icon_078001.png,1100,2023-03-18 06:18:00,2023-04-03 05:59:59,1,1,,,,1,,0,,1,1,1
78002,SpecialPackageProduct,bngi0221_special_shop_product_78_02,bngi0221_special_shop_product_78_02,,,Ultimate Battle Pack 2,Ultimate Battle Pack 2,banners/en/special_shop/spshop_icon_078002.png,5200,2023-03-18 06:18:00,2023-04-03 05:59:59,1,2,,,,1,"Purchase Ultimate Battle Pack 1
to unlock",1,,1,1,1
79001,SpecialPackageProduct,bngi0221_special_shop_product_79_01,bngi0221_special_shop_product_79_01,,,Whirling Cherry Blossoms Pack,Whirling Cherry Blossoms Pack,banners/en/special_shop/spshop_icon_079001.png,5600,2023-04-03 06:30:00,2023-04-20 05:59:59,1,1,,,,1,,0,,1,1,1
80001,SpecialPackageProduct,bngi0221_special_shop_product_80_01,bngi0221_special_shop_product_80_01,,,Aim for the Top Pack (Goku 1),Aim for the Top Pack (Goku 1),banners/en/special_shop/spshop_icon_080001.png,650,2023-04-28 02:00:00,2023-05-31 05:59:59,1,1,,,,1,,0,,1,1,1
80002,SpecialPackageProduct,bngi0221_special_shop_product_80_02,bngi0221_special_shop_product_80_02,,,Aim for the Top Pack (Goku 2),Aim for the Top Pack (Goku 2),banners/en/special_shop/spshop_icon_080002.png,1900,2023-04-28 02:00:00,2023-05-31 05:59:59,1,2,,,,1,"Purchase Aim for the Top Pack (Goku 1)
to unlock",1,,1,1,1
80011,SpecialPackageProduct,bngi0221_special_shop_product_80_11,bngi0221_special_shop_product_80_11,,,Aim for the Top Pack (Piccolo Jr. 1),Aim for the Top Pack (Piccolo Jr. 1),banners/en/special_shop/spshop_icon_080011.png,650,2023-04-28 02:00:00,2023-05-31 05:59:59,1,1,,,,1,,0,,1,1,1
80012,SpecialPackageProduct,bngi0221_special_shop_product_80_12,bngi0221_special_shop_product_80_12,,,Aim for the Top Pack (Piccolo Jr. 2),Aim for the Top Pack (Piccolo Jr. 2),banners/en/special_shop/spshop_icon_080012.png,1900,2023-04-28 02:00:00,2023-05-31 05:59:59,1,2,,,,1,"Purchase Aim for the Top Pack (Piccolo Jr. 1)
to unlock",1,,1,1,1
81001,SpecialPackageProduct,bngi0221_special_shop_product_81_01,bngi0221_special_shop_product_81_01,,,Guided Encounters Pack,Guided Encounters Pack,banners/en/special_shop/spshop_icon_081001.png,5600,2023-05-15 08:00:00,2023-05-31 05:59:59,1,1,,,,1,,0,,1,1,1
82001,SpecialPackageProduct,bngi0221_special_shop_product_82_01,bngi0221_special_shop_product_82_01,,,Dragon Stones [With Super Dragon Stone 11],Dragon Stones [With Super Dragon Stone 11],banners/en/special_shop/spshop_icon_082001.png,5020,2023-04-28 01:00:00,2023-05-28 14:59:59,1,1,,,,1,,0,,1,1,1
83001,SpecialPackageProduct,bngi0221_special_shop_product_83_01,bngi0221_special_shop_product_83_01,,,All Pumped Up! Weekly Pack,All Pumped Up! Weekly Pack,banners/en/special_shop/spshop_icon_083001.png,800,2023-06-01 00:00:00,2023-06-14 23:59:59,1,1,day,7.0,0.0,1,,0,,1,1,1
84001,SpecialPackageProduct,bngi0221_special_shop_product_84_01,bngi0221_special_shop_product_84_01,,,Rekindled Flames of Hell Pack 1,Rekindled Flames of Hell Pack 1,banners/en/special_shop/spshop_icon_084001.png,1100,2023-05-31 06:30:00,2023-06-20 05:59:59,1,1,,,,1,,0,,1,1,1
84002,SpecialPackageProduct,bngi0221_special_shop_product_84_02,bngi0221_special_shop_product_84_02,,,Rekindled Flames of Hell Pack 2,Rekindled Flames of Hell Pack 2,banners/en/special_shop/spshop_icon_084002.png,5200,2023-05-31 06:30:00,2023-06-20 05:59:59,1,2,,,,1,"Purchase Rekindled Flames of Hell Pack 1
to unlock",1,,1,1,1
85001,SpecialPackageProduct,bngi0221_special_shop_product_85_01,bngi0221_special_shop_product_85_01,,,Self-Improvement Pack 1,Self-Improvement Pack 1,banners/en/special_shop/spshop_icon_085001.png,650,2023-06-20 06:30:00,2023-07-07 05:59:59,1,1,,,,1,,0,,1,1,1
85002,SpecialPackageProduct,bngi0221_special_shop_product_85_02,bngi0221_special_shop_product_85_02,,,Self-Improvement Pack 2,Self-Improvement Pack 2,banners/en/special_shop/spshop_icon_085002.png,5200,2023-06-20 06:30:00,2023-07-07 05:59:59,1,1,,,,1,"Purchase Self-Improvement Pack 1
to unlock",1,,1,1,1
86001,SpecialPackageProduct,bngi0221_special_shop_product_86_01,bngi0221_special_shop_product_86_01,,,Dragon Stones [With Premium Dragon Stone 11],Dragon Stones [With Premium Dragon Stone 11],banners/en/special_shop/spshop_icon_086001.png,5800,2023-07-07 00:00:00,2023-08-10 05:59:59,1,3,,,,1,,0,,1,1,1
87001,SpecialPackageProduct,bngi0221_special_shop_product_87_01,bngi0221_special_shop_product_87_01,,,Everyone's Energy Pack (Super Saiyan 3 Goku 1),Everyone's Energy Pack (Super Saiyan 3 Goku 1),banners/en/special_shop/spshop_icon_087001.png,650,2023-07-07 05:00:00,2023-08-12 05:59:59,1,1,,,,1,,0,,1,1,1
87002,SpecialPackageProduct,bngi0221_special_shop_product_87_02,bngi0221_special_shop_product_87_02,,,Everyone's Energy Pack (Super Saiyan 3 Goku 2),Everyone's Energy Pack (Super Saiyan 3 Goku 2),banners/en/special_shop/spshop_icon_087002.png,1600,2023-07-07 05:00:00,2023-08-12 05:59:59,1,1,,,,1,"Purchase Everyone's Energy Pack (Super Saiyan 3 Goku 1)
to unlock",1,,1,1,1
87003,SpecialPackageProduct,bngi0221_special_shop_product_87_03,bngi0221_special_shop_product_87_03,,,Everyone's Energy Pack (Super Saiyan 3 Goku 3),Everyone's Energy Pack (Super Saiyan 3 Goku 3),banners/en/special_shop/spshop_icon_087003.png,5200,2023-07-07 05:00:00,2023-08-12 05:59:59,1,2,,,,1,"Purchase Everyone's Energy Pack (Super Saiyan 3 Goku 2)
to unlock",1,,1,1,1
87011,SpecialPackageProduct,bngi0221_special_shop_product_87_11,bngi0221_special_shop_product_87_11,,,Everyone's Energy Pack (Goku (GT) 1),Everyone's Energy Pack (Goku (GT) 1),banners/en/special_shop/spshop_icon_087011.png,650,2023-07-07 05:00:00,2023-08-12 05:59:59,1,1,,,,1,,0,,1,1,1
87012,SpecialPackageProduct,bngi0221_special_shop_product_87_12,bngi0221_special_shop_product_87_12,,,Everyone's Energy Pack (Goku (GT) 2),Everyone's Energy Pack (Goku (GT) 2),banners/en/special_shop/spshop_icon_087012.png,1600,2023-07-07 05:00:00,2023-08-12 05:59:59,1,1,,,,1,"Purchase Everyone's Energy Pack (Goku (GT) 1)
to unlock",1,,1,1,1
87013,SpecialPackageProduct,bngi0221_special_shop_product_87_13,bngi0221_special_shop_product_87_13,,,Everyone's Energy Pack (Goku (GT) 3),Everyone's Energy Pack (Goku (GT) 3),banners/en/special_shop/spshop_icon_087013.png,5200,2023-07-07 05:00:00,2023-08-12 05:59:59,1,2,,,,1,"Purchase Everyone's Energy Pack (Goku (GT) 2)
to unlock",1,,1,1,1
88001,SpecialPackageProduct,bngi0221_special_shop_product_88_01,bngi0221_special_shop_product_88_01,,,Fighters' Bonds Pack (Gohan (Kid) 1),Fighters' Bonds Pack (Gohan (Kid) 1),banners/en/special_shop/spshop_icon_088001.png,1100,2023-07-25 05:00:00,2023-08-12 05:59:59,1,1,,,,1,,0,,1,1,1
88002,SpecialPackageProduct,bngi0221_special_shop_product_88_02,bngi0221_special_shop_product_88_02,,,Fighters' Bonds Pack (Gohan (Kid) 2),Fighters' Bonds Pack (Gohan (Kid) 2),banners/en/special_shop/spshop_icon_088002.png,5200,2023-07-25 05:00:00,2023-08-12 05:59:59,1,2,,,,1,"Purchase Fighters' Bonds Pack (Gohan (Kid) 1)
to unlock",1,,1,1,1
88011,SpecialPackageProduct,bngi0221_special_shop_product_88_11,bngi0221_special_shop_product_88_11,,,Fighters' Bonds Pack (Goku 1),Fighters' Bonds Pack (Goku 1),banners/en/special_shop/spshop_icon_088011.png,1100,2023-07-25 05:00:00,2023-08-12 05:59:59,1,1,,,,1,,0,,1,1,1
88012,SpecialPackageProduct,bngi0221_special_shop_product_88_12,bngi0221_special_shop_product_88_12,,,Fighters' Bonds Pack (Goku 2),Fighters' Bonds Pack (Goku 2),banners/en/special_shop/spshop_icon_088012.png,5200,2023-07-25 05:00:00,2023-08-12 05:59:59,1,2,,,,1,"Purchase Fighters' Bonds Pack (Goku 1)
to unlock",1,,1,1,1
89001,SpecialPackageProduct,bngi0221_special_shop_product_89_01,bngi0221_special_shop_product_89_01,,,Uplifting Summer Pack 1,Uplifting Summer Pack 1,banners/en/special_shop/spshop_icon_089001.png,1100,2023-08-11 06:30:00,2023-08-25 05:59:59,1,1,,,,1,,0,,1,1,1
89002,SpecialPackageProduct,bngi0221_special_shop_product_89_02,bngi0221_special_shop_product_89_02,,,Uplifting Summer Pack 2,Uplifting Summer Pack 2,banners/en/special_shop/spshop_icon_089002.png,5200,2023-08-11 06:30:00,2023-08-25 05:59:59,1,1,,,,1,"Purchase Uplifting Summer Pack 1
to unlock",1,,1,1,1
89003,SpecialPackageProduct,bngi0221_special_shop_product_89_03,bngi0221_special_shop_product_89_03,,,Uplifting Summer Pack 3,Uplifting Summer Pack 3,banners/en/special_shop/spshop_icon_089003.png,5200,2023-08-11 06:30:00,2023-08-25 05:59:59,1,1,,,,1,"Purchase Uplifting Summer Pack 2
to unlock",1,,1,1,1
90001,SpecialPackageProduct,bngi0221_special_shop_product_90_01,bngi0221_special_shop_product_90_01,,,Step-Up Dragon Stone Set 1 [With UR Premium Dragon Stone],Step-Up Dragon Stone Set 1 [With UR Premium Dragon Stone],banners/en/special_shop/spshop_icon_090001.png,5600,2023-08-25 06:00:00,2023-10-05 14:59:59,1,1,,,,1,,0,,1,1,1
90002,SpecialPackageProduct,bngi0221_special_shop_product_90_02,bngi0221_special_shop_product_90_02,,,Step-Up Dragon Stone Set 2 [With UR Premium Dragon Stone],Step-Up Dragon Stone Set 2 [With UR Premium Dragon Stone],banners/en/special_shop/spshop_icon_090002.png,6400,2023-08-25 06:00:00,2023-10-05 14:59:59,1,1,,,,1,"Purchase Step-Up Dragon Stone Set 1 [With UR Premium Dragon Stone]
to unlock",1,,1,1,1
90003,SpecialPackageProduct,bngi0221_special_shop_product_90_03,bngi0221_special_shop_product_90_03,,,Step-Up Dragon Stone Set 3 [With LR Premium Dragon Stone],Step-Up Dragon Stone Set 3 [With LR Premium Dragon Stone],banners/en/special_shop/spshop_icon_090003.png,6600,2023-08-25 06:00:00,2023-10-05 14:59:59,1,1,,,,1,"Purchase Step-Up Dragon Stone Set 2 [With UR Premium Dragon Stone]
to unlock",1,,1,1,1
91001,SpecialPackageProduct,bngi0221_special_shop_product_91_01,bngi0221_special_shop_product_91_01,,,Beyond Space and Time Pack (Super Saiyan God SS 1),Beyond Space and Time Pack (Super Saiyan God SS 1),banners/en/special_shop/spshop_icon_091001.png,650,2023-08-27 06:45:00,2023-10-05 05:59:59,1,1,,,,1,,0,,1,1,1
91002,SpecialPackageProduct,bngi0221_special_shop_product_91_02,bngi0221_special_shop_product_91_02,,,Beyond Space and Time Pack (Super Saiyan God SS 2),Beyond Space and Time Pack (Super Saiyan God SS 2),banners/en/special_shop/spshop_icon_091002.png,1900,2023-08-27 06:45:00,2023-10-05 05:59:59,1,1,,,,1,"Purchase Beyond Space and Time Pack (Super Saiyan God SS 1)
to unlock",1,,1,1,1
91003,SpecialPackageProduct,bngi0221_special_shop_product_91_03,bngi0221_special_shop_product_91_03,,,Beyond Space and Time Pack (Super Saiyan God SS 3),Beyond Space and Time Pack (Super Saiyan God SS 3),banners/en/special_shop/spshop_icon_091003.png,3900,2023-08-27 06:45:00,2023-10-05 05:59:59,1,2,,,,1,"Purchase Beyond Space and Time Pack (Super Saiyan God SS 2)
to unlock",1,,1,1,1
