id,type,name,description,priority,interval_reset_days,notification_announcement_id,information_announcement_id,gasha_category_id,is_hidden_when_no_currency,timer_layout_type,movie_type,is_rate_visible,open_at,close_at,start_at,end_at
9582,Gasha::StoneGasha,SDBH Crossover Summon,"{center:begin}{color: #FFCC00}S{color}{color : #FF3300}DBH{color} {color : #E89900}Crossover{color} {color: #00CC00}Su{color}{color: #4B76F2}mm{color}{color : #FF00FF}on{color}! 
New collaboration characters are here!
Grab the chance to recruit {color : #FF3300}powerful characters{color}!{center}",326,,,4535.0,1.0,0,1,3,1,2022-11-22 06:00:00,2022-12-06 05:59:59,2022-11-22 06:00:00,2022-12-06 05:59:59
9584,Gasha::StoneGasha,Extreme Z SDBH Crossover Summon,"{center: begin}{color : #FF9900}Extreme Z{color} {color: #FFCC00}S{color}{color : #FF3300}DBH{color} {color : #E89900}Crossover{color} {color: #00CC00}Su{color}{color: #4B76F2}mm{color}{color : #FF00FF}on{color} is now on!
Recruit {color:#CC66FF}8 collaboration characters{color} who
will acquire great power after awakening!{center}",325,,,4536.0,1.0,0,1,3,1,2022-11-22 06:00:00,2022-12-06 05:59:59,2022-11-22 06:00:00,2022-12-06 05:59:59
9588,Gasha::StoneGasha,Dokkan Festival [Super Saiyan God SS Vegeta & Super Saiyan Trunks (Future)],"{center: begin}{color:#FFFF00}Four{color} of the featured characters can be {color : #FF3300}Do{color}{color : #FF9900}kk{color}{color : #FFCC00}an{color} {color : #FFFF00}Aw{color}{color: #33FF00}ak{color}{color : #00BFFF}en{color}{color : #9966FF}ed{color} into {color:#FFFF00}LR{color}!
Recruit {color : #FF9900}powerful characters{color} to your team!{center}",327,,,4539.0,1.0,0,1,3,1,2022-11-28 06:30:00,2022-12-21 05:59:59,2022-11-28 06:30:00,2022-12-21 05:59:59
9614,Gasha::TicketGasha,Dokkan Festival Ticket Summon [Super Saiyan God SS Vegeta & Super Saiyan Trunks (Future)],"{center: begin}{color : #FFFF00}Dokkan Festival Ticket Summon!{color} 
New {color:#CC66FF}Super Saiyan God SS Vegeta & Super Saiyan Trunks (Future){color} arrives!
{color: #FFFF00}One SSR character guaranteed{color} per Multi-Summon!{center}",327,,,4539.0,3.0,0,1,3,1,2022-11-28 06:30:00,2022-12-24 05:59:59,2022-11-28 06:30:00,2022-12-24 05:59:59
9616,Gasha::StoneGasha,Category Summon (Bond of Parent and Child),"{center: begin}Characters related to the
{color : #4B76F2}""Bond of Parent and Child"" Category{color} assemble!{center}",203,,,4540.0,2.0,0,1,3,1,2022-11-28 06:30:00,2022-12-21 05:59:59,2022-11-28 06:30:00,2022-12-21 05:59:59
9620,Gasha::StoneGasha,"""Mysterious Ritual"" Summon","{center:begin}{color : #FFFF00}4 times only!{color} ""Mysterious Ritual"" Summon!
Use {color : #FFFF00}25 Dragon Stones{color} to recruit {color : #FFFF00}5 Elder Kai{color}!{center}",160,,,4419.0,2.0,0,1,3,1,2022-11-28 06:30:00,2022-12-12 06:29:59,2022-11-28 06:30:00,2022-12-12 06:29:59
9622,Gasha::StoneGasha,Starry Winter Night Dokkan Festival,"{center:begin}{color : #FFCC00}Starry{color} {color : #B3EAFA}Winter Night{color} {color : #FF3300}D{color}{color : #FF9900}o{color}{color: #FFCC00}k{color}{color : #CCFF00}k{color}{color : #33FF00}a{color}{color: #4B76F2}n{color} {color : #E38EFF}Festival{color} is now on!
{color: #00CC00}120 hours only!{color} Perform 3 Multi-Summons and {color : #FF3333}get one FREE{color}!{center}",329,,,4541.0,1.0,0,2,3,1,2022-12-05 06:30:00,2022-12-10 06:29:59,2022-12-05 06:30:00,2022-12-10 06:29:59
9630,Gasha::StoneGasha,Starry Winter Night Dokkan Festival,"{center:begin}{color : #FFCC00}Starry{color} {color : #B3EAFA}Winter Night{color} {color : #FF3300}D{color}{color : #FF9900}o{color}{color: #FFCC00}k{color}{color : #CCFF00}k{color}{color : #33FF00}a{color}{color: #4B76F2}n{color} {color : #E38EFF}Festival{color} is now on!
Come summon {color : #FF9900}powerful characters{color}!{center}",329,,,4541.0,1.0,0,1,3,1,2022-12-10 06:30:00,2022-12-21 05:59:59,2022-12-10 06:30:00,2022-12-21 05:59:59
9632,Gasha::TicketGasha,Starry Winter Night Dokkan Festival Ticket Summon,"{center:begin}{color : #FFCC00}Starry{color} {color : #B3EAFA}Winter Night{color} {color : #FF3300}D{color}{color : #FF9900}o{color}{color: #FFCC00}k{color}{color : #CCFF00}k{color}{color : #33FF00}a{color}{color: #4B76F2}n{color} {color : #E38EFF}Festival Ticket Summon{color}!
Come summon {color : #FF9900}powerful characters{color}!{center}",330,,,4541.0,3.0,0,1,3,1,2022-12-05 06:30:00,2022-12-24 05:59:59,2022-12-05 06:30:00,2022-12-24 05:59:59
9634,Gasha::TicketGasha,Starry Winter Night Premium Dokkan Festival Ticket Summon,"{center:begin}{color : #FFCC00}Starry{color} {color : #B3EAFA}Winter Night{color} {color:#CC66FF}Premium{color} {color : #FF3300}D{color}{color : #FF9900}o{color}{color: #FFCC00}k{color}{color : #CCFF00}k{color}{color : #33FF00}a{color}{color: #4B76F2}n{color} {color : #E38EFF}Festival Ticket Summon{color}!
{color : #FFFF00}One featured SSR character{color} guaranteed per Multi-Summon!{center}",331,,,4541.0,3.0,0,1,3,1,2022-12-05 06:30:00,2022-12-24 05:59:59,2022-12-05 06:30:00,2022-12-24 05:59:59
9636,Gasha::TicketGasha,Starry Winter Night Dokkan Festival [Tons of Thanks Ticket],"{center:begin}{color : #FFCC00}Starry{color} {color : #B3EAFA}Winter Night{color} {color : #FF3300}D{color}{color : #FF9900}o{color}{color: #FFCC00}k{color}{color : #CCFF00}k{color}{color : #33FF00}a{color}{color: #4B76F2}n{color} {color : #E38EFF}Festival{color} is now on!
Come summon {color : #FF9900}powerful characters{color}!{center}",329,,,4541.0,3.0,1,1,3,1,2022-12-05 06:30:00,2023-01-06 05:59:59,2022-12-05 06:30:00,2023-01-06 05:59:59
9638,Gasha::StoneGasha,Extreme Z Dokkan Festival [Super Saiyan God SS Vegito][Goku Black (Super Saiyan Rosé)],"{center: begin}{color : #FF9900}Extreme Z{color} {color : #FFFF00}Dokkan Festival{color} is now on! Recruit the {color:#FF3333}2 featured
SSR characters{color} who will acquire great power after awakening!{center}",328,,,4542.0,1.0,0,1,3,1,2022-12-05 06:30:00,2022-12-21 05:59:59,2022-12-05 06:30:00,2022-12-21 05:59:59
9640,Gasha::TicketGasha,Extreme Z Dokkan Festival Ticket Summon [Super Saiyan God SS Vegito][Goku Black (Super Saiyan Rosé)],"{center: begin}{color : #FF9900}Extreme Z{color} {color : #FFFF00}Dokkan Festival{color} Ticket Summon is now on! Recruit the {color:#FF3333}2
featured SSR characters{color} who will acquire great power after awakening!{center}",328,,,4542.0,3.0,0,1,3,1,2022-12-05 06:30:00,2022-12-21 05:59:59,2022-12-05 06:30:00,2022-12-21 05:59:59
9642,Gasha::StoneGasha,Divine Dragon Carnival,"{center: begin}{color : #FF9900}SSR Summon Rate DOUBLED!{color} New SSR {color:#CC66FF}Fusion Zamasu{color} can
launch an {color: #FFCC00}Active Skill{color} {color: #FF3399}after being Dokkan Awakened into an LR{color}!{center}",330,,,4544.0,1.0,0,1,3,1,2022-12-12 06:30:00,2023-01-01 05:59:59,2022-12-12 06:30:00,2023-01-01 05:59:59
9644,Gasha::TicketGasha,Divine Dragon Carnival [Ticket],"{center: begin}Use {color : #FF9900}Divine Dragon Carnival Tickets{color} to summon powerful characters!
{color : #FFFF00}One SSR character{color} guaranteed per Multi-Summon!{center}",332,,,4544.0,3.0,0,1,3,1,2022-12-12 06:30:00,2023-01-01 05:59:59,2022-12-12 06:30:00,2023-01-01 05:59:59
9646,Gasha::StoneGasha,Burst Summon,"{center: begin}The {color:#FFCC00}featured characters{color} can {color:#FF3333}play an active role in Burst Mode{color}!
Recruit {color:#FFFF00}powerful SSR characters{color} to your team!{center}",204,,,4548.0,2.0,0,1,3,1,2022-12-12 00:00:00,2022-12-29 23:59:59,2022-12-12 00:00:00,2022-12-29 23:59:59
9650,Gasha::StoneGasha,"""Mysterious Ritual"" Summon","{center:begin}{color : #FFFF00}4 times only!{color} ""Mysterious Ritual"" Summon!
Use {color : #FFFF00}25 Dragon Stones{color} to recruit {color : #FFFF00}5 Elder Kai{color}!{center}",160,,,4418.0,2.0,0,1,3,1,2022-12-12 06:30:00,2022-12-28 06:29:59,2022-12-12 06:30:00,2022-12-28 06:29:59
9652,Gasha::StoneGasha,Extreme Z Legendary Summon,"{center: begin}{color : #FF9900}Extreme Z{color} {color : #FFFF00}Legendary Summon{color} is on! Recruit {color:#FF3333}Trunks (Teen) (Future){color}
who will acquire great power after awakening!{center}",329,,,4545.0,1.0,0,1,3,1,2022-12-21 06:30:00,2023-01-04 05:59:59,2022-12-21 06:30:00,2023-01-04 05:59:59
9654,Gasha::StoneGasha,Extreme Z Legendary Summon,"{center: begin}{color : #FF9900}Extreme Z{color} {color : #FFFF00}Legendary Summon{color} is on!
Recruit {color:#00CC00}Goku Black{color} who will acquire great power after awakening!{center}",328,,,4546.0,1.0,0,1,3,1,2022-12-21 06:30:00,2023-01-04 05:59:59,2022-12-21 06:30:00,2023-01-04 05:59:59
9656,Gasha::StoneGasha,Dokkan Festival (A),"{center: begin}{color : #FF9900}350 hours only!{color} Perform 3 Multi-Summons and {color : #FFFF00}get one FREE{color}!
{color:#FFFF00}Four{color} of the featured characters can be {color : #FF3300}Do{color}{color : #FF9900}kk{color}{color : #FFCC00}an{color} {color : #FFFF00}Aw{color}{color: #33FF00}ak{color}{color : #00BFFF}en{color}{color : #9966FF}ed{color} into {color:#FFFF00}LR{color}!{center}",331,,,4550.0,1.0,0,2,4,1,2022-12-28 02:00:00,2023-01-11 15:59:59,2022-12-28 02:00:00,2023-01-11 15:59:59
9660,Gasha::StoneGasha,Dokkan Festival (A),"{center: begin}New SSR {color: #FFCC00}Ultimate Gohan{color} arrives!
After being {color: #FF3399}Dokkan Awakened into an LR{color},
he will activate an {color:#FFFF00}Entrance Animation{color} when the conditions are met!{center}",331,,,4550.0,1.0,0,1,4,1,2023-01-11 16:00:00,2023-01-22 05:59:59,2023-01-11 16:00:00,2023-01-22 05:59:59
9662,Gasha::TicketGasha,Dokkan Festival Ticket Summon (A),"{center: begin}{color : #FF9900}Dokkan Festival Ticket Summon (A)!{color} New {color : #FFCC00}Ultimate Gohan{color} arrives!
One SSR character guaranteed per Multi-Summon!{center}",334,,,4550.0,3.0,0,1,4,1,2022-12-28 02:00:00,2023-01-22 05:59:59,2022-12-28 02:00:00,2023-01-22 05:59:59
9664,Gasha::StoneGasha,Dokkan Festival (B),"{center: begin}{color : #FF9900}350 hours only!{color} Perform 3 Multi-Summons and {color : #FFFF00}get one FREE{color}!
{color:#FFFF00}Four{color} of the featured characters can be {color : #FF3300}Do{color}{color : #FF9900}kk{color}{color : #FFCC00}an{color} {color : #FFFF00}Aw{color}{color: #33FF00}ak{color}{color : #00BFFF}en{color}{color : #9966FF}ed{color} into {color:#FFFF00}LR{color}!{center}",330,,,4550.0,1.0,0,2,4,1,2022-12-28 02:00:00,2023-01-11 15:59:59,2022-12-28 02:00:00,2023-01-11 15:59:59
9668,Gasha::StoneGasha,Dokkan Festival (B),"{center: begin}New SSR {color: #00CC00}Piccolo (Power Awakening){color} arrives!
After being {color: #FF3399}Dokkan Awakened into an LR{color},
he will activate an {color:#FFFF00}Entrance Animation{color} when the conditions are met!{center}",330,,,4550.0,1.0,0,1,4,1,2023-01-11 16:00:00,2023-01-22 05:59:59,2023-01-11 16:00:00,2023-01-22 05:59:59
9670,Gasha::TicketGasha,Dokkan Festival Ticket Summon (B),"{center: begin}{color : #FF9900}Dokkan Festival Ticket Summon (B)!{color}
New {color:#00CC00}Piccolo (Power Awakening){color} arrives!
One SSR character guaranteed per Multi-Summon!{center}",333,,,4550.0,3.0,0,1,4,1,2022-12-28 02:00:00,2023-01-22 05:59:59,2022-12-28 02:00:00,2023-01-22 05:59:59
9672,Gasha::StoneGasha,Category Summon (Super Heroes),"{center: begin}Characters related to the
{color : #4B76F2}""Super Heroes"" Category{color} assemble!{center}",205,,,4563.0,2.0,0,1,3,1,2022-12-28 02:00:00,2023-01-22 05:59:59,2022-12-28 02:00:00,2023-01-22 05:59:59
9676,Gasha::StoneGasha,"""Mysterious Ritual"" Summon","{center:begin}{color : #FFFF00}4 times only!{color} ""Mysterious Ritual"" Summon!
Use {color : #FFFF00}25 Dragon Stones{color} to recruit {color : #FFFF00}5 Elder Kai{color}!{center}",160,,,4419.0,2.0,0,1,3,1,2022-12-28 06:30:00,2023-01-16 06:29:59,2022-12-28 06:30:00,2023-01-16 06:29:59
9678,Gasha::StoneGasha,New Year Dokkan Festival,"{center: begin}{color: #FF9900}New Year{color} {color: #FF3300}Dokkan Festival is on!{color}
{color: #FFFF00}Powerful characters assemble!{color}{center}",335,,,4553.0,1.0,0,1,3,1,2023-01-01 02:00:00,2023-01-31 23:59:59,2023-01-01 02:00:00,2023-01-31 23:59:59
9710,Gasha::StoneGasha,Extreme Z Dokkan Festival [Super Saiyan Gogeta][Super Saiyan Broly],"{center: begin}{color : #FF9900}Extreme Z{color} {color : #FFFF00}Dokkan Festival{color} is now on! Recruit the {color:#FF3333}2 featured
SSR characters{color} who will acquire great power after awakening!{center}",329,,,4554.0,1.0,0,1,3,1,2023-01-05 08:00:00,2023-01-22 05:59:59,2023-01-05 08:00:00,2023-01-22 05:59:59
9712,Gasha::TicketGasha,Extreme Z Dokkan Festival Ticket Summon [Super Saiyan Gogeta][Super Saiyan Broly],"{center: begin}{color : #FF9900}Extreme Z{color} {color : #FFFF00}Dokkan Festival{color} Ticket Summon is now on! Recruit the
{color:#FF3333}2 featured SSR characters{color} who will acquire great power after awakening!{center}",332,,,4554.0,3.0,0,1,3,1,2023-01-05 08:00:00,2023-01-22 05:59:59,2023-01-05 08:00:00,2023-01-22 05:59:59
9714,Gasha::TicketGasha,Weekend Summon,"{center: begin}{color: #FFCC00}Recruit SR or higher characters to your team!{color}
Use the {color: #00CCFF}exclusive Summon Tickets{color} to summon {color: #FF0000}powerful characters{color}!{center}",161,,,4558.0,3.0,0,1,3,1,2023-01-14 00:00:00,2023-01-15 23:59:59,2023-01-14 00:00:00,2023-01-15 23:59:59
9716,Gasha::TicketGasha,Weekend Summon,"{center: begin}{color: #FFCC00}Recruit SR or higher characters to your team!{color}
Use the {color: #00CCFF}exclusive Summon Tickets{color} to summon {color: #FF0000}powerful characters{color}!{center}",161,,,4558.0,3.0,0,1,3,1,2023-01-21 00:00:00,2023-01-22 23:59:59,2023-01-21 00:00:00,2023-01-22 23:59:59
9718,Gasha::TicketGasha,Weekend Summon,"{center: begin}{color: #FFCC00}Recruit SR or higher characters to your team!{color}
Use the {color: #00CCFF}exclusive Summon Tickets{color} to summon {color: #FF0000}powerful characters{color}!{center}",161,,,4558.0,3.0,0,1,3,1,2023-01-28 00:00:00,2023-01-29 23:59:59,2023-01-28 00:00:00,2023-01-29 23:59:59
9720,Gasha::StoneGasha,Legendary Summon,"{center: begin}{color : #FF9900}Legendary Summon{color} is now on!
Summon {color:#4B76F2}Golden Frieza{color} who can be awakened into an {color : #FFFF00}LR{color}!{center}",336,,,4560.0,1.0,0,1,3,1,2023-01-16 06:30:00,2023-02-01 05:59:59,2023-01-16 06:30:00,2023-02-01 05:59:59
9728,Gasha::TicketGasha,Legendary Summon [Premium Ticket],"{center: begin}Use {color : #FF9900}Premium Legendary Summon Tickets{color}
to summon powerful characters!
{color : #FFFF00}Three SSR characters{color} guaranteed per Multi-Summon!{center}",334,,,4560.0,3.0,0,1,3,1,2023-01-16 06:30:00,2023-02-08 05:59:59,2023-01-16 06:30:00,2023-02-08 05:59:59
9730,Gasha::StoneGasha,"""Mysterious Ritual"" Summon","{center:begin}{color : #FFFF00}4 times only!{color} ""Mysterious Ritual"" Summon!
Use {color : #FFFF00}25 Dragon Stones{color} to recruit {color : #FFFF00}5 Elder Kai{color}!{center}",160,,,4418.0,2.0,0,1,3,1,2023-01-16 06:30:00,2023-02-01 06:29:59,2023-01-16 06:30:00,2023-02-01 06:29:59
9732,Gasha::StoneGasha,Dokkan Festival [Goku (Youth)],"{center: begin}After {color: #CC66FF}Dokkan Awakening{color}, new SSR {color:#FFCC00}Goku (Youth){color}
can launch an {color:#FF3399}Active Skill{color} once the conditions are met!
{color: #FFFF00}One SSR character guaranteed{color} per Multi-Summon!{center}",336,,,4568.0,1.0,0,1,3,1,2023-02-01 06:30:00,2023-02-16 05:59:59,2023-02-01 06:30:00,2023-02-16 05:59:59
9734,Gasha::TicketGasha,Dokkan Festival Ticket Summon [Goku (Youth)],"{center: begin}{color : #FFFF00}Dokkan Festival Ticket Summon{color}! New {color:#FFCC00}Goku (Youth){color} arrives!
{color: #FFFF00}One SSR character guaranteed{color} per Multi-Summon!{center}",335,,,4568.0,3.0,0,1,3,1,2023-02-01 06:30:00,2023-02-23 05:59:59,2023-02-01 06:30:00,2023-02-23 05:59:59
9736,Gasha::StoneGasha,"""Mysterious Ritual"" Summon","{center:begin}{color : #FFFF00}4 times only!{color} ""Mysterious Ritual"" Summon!
Use {color : #FFFF00}25 Dragon Stones{color} to recruit {color : #FFFF00}5 Elder Kai{color}!{center}",160,,,4419.0,2.0,0,1,3,1,2023-02-01 06:30:00,2023-02-16 06:29:59,2023-02-01 06:30:00,2023-02-16 06:29:59
9738,Gasha::StoneGasha,Extreme Z Dokkan Festival [Goku (Youth)],"{center: begin}{color : #FF9900}Extreme Z{color} {color : #FFFF00}Dokkan Festival{color} is now on!
Recruit {color:#CC66FF}Goku (Youth){color} who will acquire great power after awakening!{center}",337,,,4574.0,1.0,0,1,3,1,2023-02-08 06:30:00,2023-02-24 05:59:59,2023-02-08 06:30:00,2023-02-24 05:59:59
9740,Gasha::TicketGasha,Extreme Z Dokkan Festival Ticket Summon [Goku (Youth)],"{center: begin}{color : #FF9900}Extreme Z{color} {color : #FFFF00}Dokkan Festival{color} Ticket Summon is now on!
Recruit {color:#CC66FF}Goku (Youth){color} who will acquire great power after awakening!{center}",336,,,4574.0,3.0,0,1,3,1,2023-02-08 06:30:00,2023-02-24 05:59:59,2023-02-08 06:30:00,2023-02-24 05:59:59
9742,Gasha::StoneGasha,Category Summon (Revenge),"{center: begin}Characters related to the
{color : #4B76F2}""Revenge"" Category{color} assemble!{center}",206,,,4573.0,2.0,0,1,3,1,2023-02-08 06:30:00,2023-02-24 05:59:59,2023-02-08 06:30:00,2023-02-24 05:59:59
9746,Gasha::StoneGasha,Extreme Z Legendary Summon,"{center: begin}{color : #FF9900}Extreme Z{color} {color : #FFFF00}Legendary Summon{color} is on!
Recruit {color:#CC66FF}Goku{color} who will acquire great power after awakening!{center}",338,,,4571.0,1.0,0,1,3,1,2023-02-08 06:30:00,2023-02-24 05:59:59,2023-02-08 06:30:00,2023-02-24 05:59:59
9748,Gasha::StoneGasha,Rising Dragon Carnival,"{center: begin}{color: #FF0000}SSR Summon Rate DOUBLED!{color} {color: #FF9900}Rising Dragon Carnival is on!{color}
{color:#FFFF00}Three{color} of the featured characters can be {color : #FF3300}Do{color}{color : #FF9900}kk{color}{color : #FFCC00}an{color} {color : #FFFF00}Aw{color}{color: #33FF00}ak{color}{color : #00BFFF}en{color}{color : #9966FF}ed{color} into {color:#FFFF00}LR{color}!{center}",339,,,4575.0,1.0,0,1,3,1,2023-02-16 06:30:00,2023-03-01 05:59:59,2023-02-16 06:30:00,2023-03-01 05:59:59
9750,Gasha::TicketGasha,Rising Dragon Carnival [Ticket],"{center: begin}Use {color : #FF9900}Rising Dragon Carnival Tickets{color} to summon powerful characters!
{color : #FFFF00}One SSR character{color} guaranteed per Multi-Summon!{center}",337,,,4575.0,3.0,0,1,3,1,2023-02-16 06:30:00,2023-03-08 05:59:59,2023-02-16 06:30:00,2023-03-08 05:59:59
9752,Gasha::StoneGasha,"""Mysterious Ritual"" Summon","{center:begin}{color : #FFFF00}4 times only!{color} ""Mysterious Ritual"" Summon!
Use {color : #FFFF00}25 Dragon Stones{color} to recruit {color : #FFFF00}5 Elder Kai{color}!{center}",160,,,4418.0,2.0,0,1,3,1,2023-02-16 06:30:00,2023-03-01 06:29:59,2023-02-16 06:30:00,2023-03-01 06:29:59
9754,Gasha::StoneGasha,Extreme Z Dokkan Festival [Super Saiyan Gohan (Youth)],"{center: begin}{color : #FF9900}Extreme Z{color} {color : #FFFF00}Dokkan Festival{color} is on! Recruit {color:#4B76F2}Super Saiyan Gohan (Youth){color}
who will acquire great power after awakening!{center}",341,,,4576.0,1.0,0,1,3,1,2023-02-23 06:30:00,2023-03-12 05:59:59,2023-02-23 06:30:00,2023-03-12 05:59:59
9756,Gasha::StoneGasha,Extreme Z Dokkan Festival [Cell (Perfect Form)],"{center: begin}{color : #FF9900}Extreme Z{color} {color : #FFFF00}Dokkan Festival{color} is on!
Recruit {color:#CC66FF}Cell (Perfect Form){color} who will acquire great power after awakening!{center}",340,,,4577.0,1.0,0,1,3,1,2023-02-23 06:30:00,2023-03-12 05:59:59,2023-02-23 06:30:00,2023-03-12 05:59:59
9758,Gasha::StoneGasha,Dokkan Festival [Bardock],"{center: begin}After {color: #CC66FF}Dokkan Awakening{color}, new SSR {color : #00CC00}Bardock{color}
can activate an {color:#FFFF00}Entrance Animation{color}!{center}",342,,,4581.0,1.0,0,1,3,1,2023-03-01 06:30:00,2023-03-18 05:59:59,2023-03-01 06:30:00,2023-03-18 05:59:59
9766,Gasha::TicketGasha,Dokkan Festival Ticket Summon [Bardock],"{center: begin}{color : #FFFF00}Dokkan Festival Ticket Summon{color}! New {color : #00CC00}Bardock{color} arrives!
{color: #FFFF00}One featured SSR character guaranteed{color} per Multi-Summon!{center}",338,,,4581.0,3.0,0,1,3,1,2023-03-01 06:30:00,2023-03-25 05:59:59,2023-03-01 06:30:00,2023-03-25 05:59:59
9768,Gasha::StoneGasha,"""Mysterious Ritual"" Summon","{center:begin}{color : #FFFF00}4 times only!{color} ""Mysterious Ritual"" Summon!
Use {color : #FFFF00}25 Dragon Stones{color} to recruit {color : #FFFF00}5 Elder Kai{color}!{center}",160,,,4419.0,2.0,0,1,3,1,2023-03-01 06:30:00,2023-03-18 06:29:59,2023-03-01 06:30:00,2023-03-18 06:29:59
9770,Gasha::StoneGasha,Burst Summon,"{center: begin}The {color:#FFCC00}featured characters{color} can {color:#FF3333}play an active role in Burst Mode{color}!
Recruit {color:#FFFF00}powerful SSR characters{color} to your team!{center}",207,,,4582.0,2.0,0,1,3,1,2023-03-01 06:30:00,2023-03-18 05:59:59,2023-03-01 06:30:00,2023-03-18 05:59:59
9774,Gasha::StoneGasha,Extreme Z Dokkan Festival [Super Saiyan 3 Bardock],"{center: begin}{color : #FF9900}Extreme Z{color} {color : #FFFF00}Dokkan Festival{color} is now on! Recruit {color:#CC66FF}Super Saiyan 3 Bardock{color}
who will acquire great power after awakening!{center}",343,,,4583.0,1.0,0,1,3,1,2023-03-08 06:30:00,2023-03-24 05:59:59,2023-03-08 06:30:00,2023-03-24 05:59:59
9776,Gasha::TicketGasha,Extreme Z Dokkan Festival Ticket Summon [Super Saiyan 3 Bardock],"{center: begin}{color : #FF9900}Extreme Z{color} {color : #FFFF00}Dokkan Festival{color} Ticket Summon is now on! Recruit
{color:#CC66FF}Super Saiyan 3 Bardock{color} who will acquire great power after awakening!{center}",339,,,4583.0,3.0,0,1,3,1,2023-03-08 06:30:00,2023-03-24 05:59:59,2023-03-08 06:30:00,2023-03-24 05:59:59
9778,Gasha::StoneGasha,Category Summon (Storied Figures),"{center: begin}Characters related to the
{color : #4B76F2}""Storied Figures"" Category{color} assemble!{center}",208,,,4584.0,2.0,0,1,3,1,2023-03-08 06:30:00,2023-03-24 05:59:59,2023-03-08 06:30:00,2023-03-24 05:59:59
9782,Gasha::StoneGasha,Dokkan Festival [Super Saiyan God Goku],"{center: begin}After {color: #CC66FF}Dokkan Awakening{color}, new SSR {color:#FFCC00}Super Saiyan God Goku{color}
can activate an {color:#FFFF00}Entrance Animation{color}!{center}",344,,,4587.0,1.0,0,1,3,1,2023-03-18 06:18:00,2023-04-03 05:59:59,2023-03-18 06:18:00,2023-04-03 05:59:59
9784,Gasha::TicketGasha,Dokkan Festival Ticket Summon [Super Saiyan God Goku],"{center: begin}{color : #FFFF00}Dokkan Festival Ticket Summon{color}! New {color:#FFCC00}Super Saiyan God Goku{color} arrives!
{color: #FFFF00}One SSR character guaranteed{color} per Multi-Summon!{center}",340,,,4587.0,3.0,0,1,3,1,2023-03-18 06:18:00,2023-04-10 05:59:59,2023-03-18 06:18:00,2023-04-10 05:59:59
9786,Gasha::StoneGasha,"""Mysterious Ritual"" Summon","{center:begin}{color : #FFFF00}4 times only!{color} ""Mysterious Ritual"" Summon!
Use {color : #FFFF00}25 Dragon Stones{color} to recruit {color : #FFFF00}5 Elder Kai{color}!{center}",160,,,4418.0,2.0,0,1,3,1,2023-03-18 06:30:00,2023-04-03 06:29:59,2023-03-18 06:30:00,2023-04-03 06:29:59
9788,Gasha::StoneGasha,Extreme Z Legendary Summon,"{center: begin}{color : #FF9900}Extreme Z{color} {color : #FFFF00}Legendary Summon{color} is on!
Recruit {color:#FF3333}Beerus{color} who will acquire great power after awakening!{center}",209,,,4590.0,2.0,0,1,3,1,2023-03-23 08:00:00,2023-04-06 05:59:59,2023-03-23 08:00:00,2023-04-06 05:59:59
9790,Gasha::StoneGasha,Dokkan Festival [Yamcha],"{center: begin}After {color: #CC66FF}Dokkan Awakening{color}, new SSR {color:#CC66FF}Yamcha{color} can activate
an {color:#FFFF00}Entrance Animation{color} once the conditions are met!{center}",345,,,4594.0,1.0,0,1,3,1,2023-04-03 06:30:00,2023-04-20 05:59:59,2023-04-03 06:30:00,2023-04-20 05:59:59
9798,Gasha::TicketGasha,Dokkan Festival Ticket Summon [Yamcha],"{center: begin}{color : #FFFF00}Dokkan Festival Ticket Summon{color}! New {color:#CC66FF}Yamcha{color} arrives!
{color: #FFFF00}One featured SSR character guaranteed{color} per Multi-Summon!{center}",341,,,4594.0,3.0,0,1,3,1,2023-04-03 06:30:00,2023-04-27 05:59:59,2023-04-03 06:30:00,2023-04-27 05:59:59
9800,Gasha::StoneGasha,Category Summon (Earth-Bred Fighters),"{center: begin}Characters related to the
{color : #4B76F2}""Earth-Bred Fighters"" Category{color} assemble!{center}",210,,,4591.0,2.0,0,1,3,1,2023-04-03 06:30:00,2023-04-20 05:59:59,2023-04-03 06:30:00,2023-04-20 05:59:59
9804,Gasha::StoneGasha,"""Mysterious Ritual"" Summon","{center:begin}{color : #FFFF00}4 times only!{color} ""Mysterious Ritual"" Summon!
Use {color : #FFFF00}25 Dragon Stones{color} to recruit {color : #FFFF00}5 Elder Kai{color}!{center}",160,,,4419.0,2.0,0,1,3,1,2023-04-03 06:30:00,2023-04-14 06:29:59,2023-04-03 06:30:00,2023-04-14 06:29:59
9806,Gasha::StoneGasha,Extreme Z Legendary Summon,"{center: begin}{color : #FF9900}Extreme Z{color} {color : #FFFF00}Legendary Summon{color} is on!
Recruit {color:#CC66FF}Boujack{color} who will acquire great power after awakening!{center}",211,,,4595.0,2.0,0,1,3,1,2023-04-07 06:30:00,2023-04-28 05:59:59,2023-04-07 06:30:00,2023-04-28 05:59:59
