id,name,description,grade,selling_exchange_point,hp,attack,defense,equipment_skill_limitation_set_id,icon_image_id,is_eternal
7270,"[Category-Exclusive] EX Skill Orb Evasion + Lv. 3, Type DEF Boost + Lv. 3","An EX Skill Orb you can equip to a ""Movie Bosses"" Category 
character whose Super Attack level is 10 or higher. Its level is 
added to the equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,42,109,1
7271,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 5, Type ATK Boost + Lv. 4","An EX Skill Orb you can equip to a ""Movie Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,42,45,1
7273,"[Category-Exclusive] EX Skill Orb Evasion + Lv. 4, Type DEF Boost + Lv. 3","An EX Skill Orb you can equip to a ""Movie Bosses"" Category 
character whose Super Attack level is 10 or higher. Its level is 
added to the equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,42,109,1
7274,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 5, Type ATK Boost + Lv. 5","An EX Skill Orb you can equip to a ""Movie Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,42,45,1
7275,[Category-Exclusive] EX Skill Orb DEF + Lv. 6,"An EX Skill Orb you can equip to a ""Movie Heroes"" 
Category UR/LR character. Equipped character's 
DEF +600. Cannot be exchanged for Trade Points.",bronze,0,0,0,600,57,9,1
7276,"[Category-Exclusive] EX Skill Orb Evasion + Lv. 3, Type DEF Boost + Lv. 3","An EX Skill Orb you can equip to a ""Movie Heroes"" Category 
character whose Super Attack level is 10 or higher. Its level is 
added to the equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,57,109,1
7277,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 5, Type ATK Boost + Lv. 4","An EX Skill Orb you can equip to a ""Movie Heroes"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,57,45,1
7279,"[Category-Exclusive] EX Skill Orb Evasion + Lv. 4, Type DEF Boost + Lv. 3","An EX Skill Orb you can equip to a ""Movie Heroes"" Category 
character whose Super Attack level is 10 or higher. Its level is 
added to the equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,57,109,1
7280,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 5, Type ATK Boost + Lv. 5","An EX Skill Orb you can equip to a ""Movie Heroes"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,57,45,1
7281,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 6, Critical Hit + Lv. 5","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,55,1
7282,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 6, Evasion + Lv. 5","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,49,1
7283,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 5, Critical Hit + Lv. 6","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,55,1
7284,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 5, Evasion + Lv. 6","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,49,1
7285,"[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 6, Evasion + Lv. 5","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,52,1
7286,"[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 5, Evasion + Lv. 6","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,52,1
7287,"[Category-Exclusive] EX Skill Orb Type ATK Boost + Lv. 6, Type DEF Boost + Lv. 5","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,41,1
7288,"[Category-Exclusive] EX Skill Orb Type ATK Boost + Lv. 5, Type DEF Boost + Lv. 6","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,41,1
7289,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 5, Critical Hit + Lv. 5","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,55,1
7290,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 5, Evasion + Lv. 5","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,49,1
7291,"[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 5, Evasion + Lv. 5","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,52,1
7292,"[Category-Exclusive] EX Skill Orb Type ATK Boost + Lv. 5, Type DEF Boost + Lv. 5","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,41,1
7293,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 5, Critical Hit + Lv. 4","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,55,1
7294,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 5, Evasion + Lv. 4","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,49,1
7295,"[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 5, Evasion + Lv. 4","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,52,1
7296,"[Category-Exclusive] EX Skill Orb Type ATK Boost + Lv. 5, Type DEF Boost + Lv. 4","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,41,1
7297,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 4, Critical Hit + Lv. 4","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,55,1
7298,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 4, Evasion + Lv. 4","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,49,1
7299,"[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 4, Evasion + Lv. 4","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,52,1
7300,"[Category-Exclusive] EX Skill Orb Type ATK Boost + Lv. 4, Type DEF Boost + Lv. 4","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,41,1
7301,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 4, Critical Hit + Lv. 3","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,55,1
7302,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 4, Evasion + Lv. 3","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,49,1
7303,"[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 4, Evasion + Lv. 3","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,52,1
7304,"[Category-Exclusive] EX Skill Orb Type ATK Boost + Lv. 4, Type DEF Boost + Lv. 3","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,41,1
7305,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 3, Critical Hit + Lv. 3","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,55,1
7306,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 3, Evasion + Lv. 3","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,49,1
7307,"[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 3, Evasion + Lv. 3","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,52,1
7308,"[Category-Exclusive] EX Skill Orb Type ATK Boost + Lv. 3, Type DEF Boost + Lv. 3","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,256,41,1
7309,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 4, Critical Hit + Lv. 4","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character whose Super Attack level is 10 or higher. Its level 
is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",silver,0,0,0,0,256,90,1
7310,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 4, Evasion + Lv. 4","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character whose Super Attack level is 10 or higher. Its level 
is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",silver,0,0,0,0,256,89,1
7311,"[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 4, Evasion + Lv. 4","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character whose Super Attack level is 10 or higher. Its level 
is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",silver,0,0,0,0,256,115,1
7312,"[Category-Exclusive] EX Skill Orb Type ATK Boost + Lv. 4, Type DEF Boost + Lv. 4","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character whose Super Attack level is 10 or higher. Its level 
is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",silver,0,0,0,0,256,84,1
7313,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 4, Critical Hit + Lv. 3","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character whose Super Attack level is 10 or higher. Its level 
is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",silver,0,0,0,0,256,90,1
7314,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 4, Evasion + Lv. 3","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character whose Super Attack level is 10 or higher. Its level 
is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",silver,0,0,0,0,256,89,1
7315,"[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 4, Evasion + Lv. 3","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character whose Super Attack level is 10 or higher. Its level 
is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",silver,0,0,0,0,256,115,1
7316,"[Category-Exclusive] EX Skill Orb Type ATK Boost + Lv. 4, Type DEF Boost + Lv. 3","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character whose Super Attack level is 10 or higher. Its level 
is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",silver,0,0,0,0,256,84,1
7317,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 3, Critical Hit + Lv. 3","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character whose Super Attack level is 10 or higher. Its level 
is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",silver,0,0,0,0,256,90,1
7318,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 3, Evasion + Lv. 3","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character whose Super Attack level is 10 or higher. Its level 
is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",silver,0,0,0,0,256,89,1
7319,"[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 3, Evasion + Lv. 3","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character whose Super Attack level is 10 or higher. Its level 
is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",silver,0,0,0,0,256,115,1
7320,"[Category-Exclusive] EX Skill Orb Type ATK Boost + Lv. 3, Type DEF Boost + Lv. 3","An EX Skill Orb you can equip to a ""GT Bosses"" Category 
character whose Super Attack level is 10 or higher. Its level 
is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",silver,0,0,0,0,256,84,1
7321,[Category-Exclusive] EX Skill Orb ATK + Lv. 8,"An EX Skill Orb you can equip to a ""GT Bosses"" Category 
UR/LR character. Equipped character's ATK +800. 
Cannot be exchanged for Trade Points.",bronze,0,0,800,0,256,10,1
7322,[Category-Exclusive] EX Skill Orb DEF + Lv. 8,"An EX Skill Orb you can equip to a ""GT Bosses"" Category 
UR/LR character. Equipped character's DEF +800. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,800,256,9,1
7323,[Category-Exclusive] EX Skill Orb ATK + Lv. 7,"An EX Skill Orb you can equip to a ""GT Bosses"" Category 
UR/LR character. Equipped character's ATK +700. 
Cannot be exchanged for Trade Points.",bronze,0,0,700,0,256,10,1
7324,[Category-Exclusive] EX Skill Orb DEF + Lv. 7,"An EX Skill Orb you can equip to a ""GT Bosses"" Category 
UR/LR character. Equipped character's DEF +700. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,700,256,9,1
7325,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 2, Critical Hit + Lv. 2","An EX Skill Orb you can equip to a ""GT Bosses"" 
Category UR/LR character. Its level is added to the 
equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,0,256,100,1
7326,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 2, Evasion + Lv. 2","An EX Skill Orb you can equip to a ""GT Bosses"" 
Category UR/LR character. Its level is added to the 
equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,0,256,131,1
7327,"[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 2, Evasion + Lv. 2","An EX Skill Orb you can equip to a ""GT Bosses"" 
Category UR/LR character. Its level is added to the 
equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,0,256,132,1
7328,"[Category-Exclusive] EX Skill Orb Type ATK Boost + Lv. 2, Type DEF Boost + Lv. 2","An EX Skill Orb you can equip to a ""GT Bosses"" 
Category UR/LR character. Its level is added to the 
equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,0,256,124,1
7329,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 2, Critical Hit + Lv. 1","An EX Skill Orb you can equip to a ""GT Bosses"" 
Category UR/LR character. Its level is added to the 
equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,0,256,100,1
7330,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 2, Evasion + Lv. 1","An EX Skill Orb you can equip to a ""GT Bosses"" 
Category UR/LR character. Its level is added to the 
equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,0,256,131,1
7331,"[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 2, Evasion + Lv. 1","An EX Skill Orb you can equip to a ""GT Bosses"" 
Category UR/LR character. Its level is added to the 
equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,0,256,132,1
7332,"[Category-Exclusive] EX Skill Orb Type ATK Boost + Lv. 2, Type DEF Boost + Lv. 1","An EX Skill Orb you can equip to a ""GT Bosses"" 
Category UR/LR character. Its level is added to the 
equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,0,256,124,1
7333,[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 2,"An EX Skill Orb you can equip to a ""GT Bosses"" 
Category UR/LR character. Its level is added to the 
equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,0,256,2,1
7334,[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 2,"An EX Skill Orb you can equip to a ""GT Bosses"" 
Category UR/LR character. Its level is added to the 
equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,0,256,7,1
7335,[Character-Exclusive] EX Skill Orb ATK + Lv. 8,"Can be equipped to [Newborn Tuffle's Super Power] 
Super Baby 1. The equipped character's ATK +800. 
Cannot be exchanged for Trade Points.",bronze,0,0,800,0,252,10,1
7336,[Character-Exclusive] EX Skill Orb DEF + Lv. 8,"Can be equipped to [Newborn Tuffle's Super Power] 
Super Baby 1. The equipped character's DEF +800. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,800,252,9,1
7337,"[Character-Exclusive] EX Skill Orb Evasion + Lv. 4, DEF + Lv. 2","Can be equipped to [Newborn Tuffle's Super Power] 
Super Baby 1. Its level is added to the equipped character's 
Hidden Potential Skill level, and the equipped character's 
DEF +400. Cannot be exchanged for Trade Points.",silver,0,0,0,400,252,136,1
7338,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 2, DEF + Lv. 2","Can be equipped to [Newborn Tuffle's Super Power] 
Super Baby 1. Its level is added to the equipped character's 
Hidden Potential Skill level, and the equipped character's 
DEF +400. Cannot be exchanged for Trade Points.",silver,0,0,0,400,252,85,1
7339,"[Character-Exclusive] EX Skill Orb Critical Hit + Lv. 2, DEF + Lv. 2","Can be equipped to [Newborn Tuffle's Super Power] 
Super Baby 1. Its level is added to the equipped character's 
Hidden Potential Skill level, and the equipped character's 
DEF +400. Cannot be exchanged for Trade Points.",silver,0,0,0,400,252,101,1
7340,"[Character-Exclusive] EX Skill Orb Evasion + Lv. 4, Type DEF Boost + Lv. 4","Can be equipped to [Newborn Tuffle's Super Power] 
Super Baby 1. Its level is added to the equipped 
character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",gold,0,0,0,0,252,39,1
7341,"[Character-Exclusive] EX Skill Orb Critical Hit + Lv. 4, Super Attack Boost + Lv. 4","Can be equipped to [Newborn Tuffle's Super Power] 
Super Baby 1. Its level is added to the equipped 
character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",gold,0,0,0,0,252,50,1
7342,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 4, Type ATK Boost + Lv. 4","Can be equipped to [Newborn Tuffle's Super Power] 
Super Baby 1. Its level is added to the equipped 
character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",gold,0,0,0,0,252,45,1
7343,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 4, Critical Hit + Lv. 4","Can be equipped to [Newborn Tuffle's Super Power] 
Super Baby 1. Its level is added to the equipped 
character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",gold,0,0,0,0,252,55,1
7344,[Character-Exclusive] EX Skill Orb ATK + Lv. 8,"Can be equipped to [Omen of Destruction] 
SS Gohan Possessed (GT) & SS Goten Possessed (GT). 
The equipped character's ATK +800. 
Cannot be exchanged for Trade Points.",bronze,0,0,800,0,253,10,1
7345,[Character-Exclusive] EX Skill Orb DEF + Lv. 8,"Can be equipped to [Omen of Destruction] 
SS Gohan Possessed (GT) & SS Goten Possessed (GT). 
The equipped character's DEF +800. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,800,253,9,1
7346,"[Character-Exclusive] EX Skill Orb Evasion + Lv. 4, DEF + Lv. 2","Can be equipped to [Omen of Destruction] SS Gohan 
Possessed (GT) & SS Goten Possessed (GT). Its level 
is added to the equipped character's Hidden Potential 
Skill level, and the equipped character's DEF +400. 
Cannot be exchanged for Trade Points.",silver,0,0,0,400,253,136,1
7347,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 2, DEF + Lv. 2","Can be equipped to [Omen of Destruction] SS Gohan 
Possessed (GT) & SS Goten Possessed (GT). Its level 
is added to the equipped character's Hidden Potential 
Skill level, and the equipped character's DEF +400. 
Cannot be exchanged for Trade Points.",silver,0,0,0,400,253,85,1
7348,"[Character-Exclusive] EX Skill Orb Critical Hit + Lv. 2, DEF + Lv. 2","Can be equipped to [Omen of Destruction] SS Gohan 
Possessed (GT) & SS Goten Possessed (GT). Its level 
is added to the equipped character's Hidden Potential 
Skill level, and the equipped character's DEF +400. 
Cannot be exchanged for Trade Points.",silver,0,0,0,400,253,101,1
7349,"[Character-Exclusive] EX Skill Orb Evasion + Lv. 4, Type DEF Boost + Lv. 4","Can be equipped to [Omen of Destruction] SS Gohan 
Possessed (GT) & SS Goten Possessed (GT). Its level 
is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,253,39,1
7350,"[Character-Exclusive] EX Skill Orb Critical Hit + Lv. 4, Super Attack Boost + Lv. 4","Can be equipped to [Omen of Destruction] SS Gohan 
Possessed (GT) & SS Goten Possessed (GT). Its level 
is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,253,50,1
7351,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 4, Type ATK Boost + Lv. 4","Can be equipped to [Omen of Destruction] SS Gohan 
Possessed (GT) & SS Goten Possessed (GT). Its level 
is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,253,45,1
7352,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 4, Critical Hit + Lv. 4","Can be equipped to [Omen of Destruction] SS Gohan 
Possessed (GT) & SS Goten Possessed (GT). Its level 
is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,253,55,1
7353,[Category-Exclusive] EX Skill Orb DEF + Lv. 6,"An EX Skill Orb you can equip to a ""Transformation Boost"" 
Category UR/LR character. Equipped character's DEF +600. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,600,40,9,1
7354,"[Category-Exclusive] EX Skill Orb Evasion + Lv. 3, Type DEF Boost + Lv. 3","An EX Skill Orb you can equip to a ""Transformation Boost"" 
Category character whose Super Attack level is 10 or higher. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",silver,0,0,0,0,40,109,1
7355,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 5, Type ATK Boost + Lv. 4","An EX Skill Orb you can equip to a ""Transformation Boost"" 
Category character who has two Hidden Potential routes 
unlocked. Its level is added to the equipped character's 
Hidden Potential Skill level. Cannot be exchanged for 
Trade Points.",gold,0,0,0,0,40,45,1
7356,[Category-Exclusive] EX Skill Orb DEF + Lv. 7,"An EX Skill Orb you can equip to a ""Transformation Boost"" 
Category UR/LR character. Equipped character's DEF +700. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,700,40,9,1
7357,"[Category-Exclusive] EX Skill Orb Evasion + Lv. 4, Type DEF Boost + Lv. 3","An EX Skill Orb you can equip to a ""Transformation Boost"" 
Category character whose Super Attack level is 10 or higher. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",silver,0,0,0,0,40,109,1
7358,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 5, Type ATK Boost + Lv. 5","An EX Skill Orb you can equip to a ""Transformation Boost"" 
Category character who has two Hidden Potential routes 
unlocked. Its level is added to the equipped character's 
Hidden Potential Skill level. Cannot be exchanged for 
Trade Points.",gold,0,0,0,0,40,45,1
7359,[Category-Exclusive] EX Skill Orb DEF + Lv. 6,"An EX Skill Orb you can equip to a ""Battle of Fate"" 
Category character. Equipped character's DEF +600. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,600,173,9,1
7360,"[Category-Exclusive] EX Skill Orb Evasion + Lv. 3, Type DEF Boost + Lv. 3","An EX Skill Orb you can equip to a ""Battle of Fate"" 
Category character. Its level is added to the 
equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,173,109,1
7361,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 5, Type ATK Boost + Lv. 4","An EX Skill Orb you can equip to a ""Battle of Fate"" 
Category character. Its level is added to the 
equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",gold,0,0,0,0,173,45,1
7363,"[Category-Exclusive] EX Skill Orb Evasion + Lv. 4, Type DEF Boost + Lv. 3","An EX Skill Orb you can equip to a ""Battle of Fate"" 
Category character. Its level is added to the 
equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,173,109,1
