id,category,name,pack_name,scene_name,red,green,blue,alpha,lite_flicker_rate,is_usm
161111,5,UR_天津飯_どどん波(極限あり),sp_effect_a1_00386,ef_001,255,255,255,255,70,0
161112,5,UR_天津飯_どどん波(極限あり),sp_effect_a1_00386,ef_002,255,255,255,255,70,0
161113,5,UR_天津飯_どどん波(極限あり),sp_effect_a1_00386,ef_003,255,255,255,255,70,0
161114,5,UR_天津飯_どどん波(極限あり),sp_effect_a1_00386,ef_004,255,255,255,255,70,0
161115,5,UR_天津飯_どどん波(極限あり),sp_effect_a1_00386,ef_005,255,255,255,255,70,0
161116,5,UR_天津飯_どどん波(極限あり),sp_effect_a1_00386,ef_001_r,255,255,255,255,70,0
161117,5,UR_天津飯_どどん波(極限あり),sp_effect_a1_00386,ef_002_r,255,255,255,255,70,0
161118,5,UR_天津飯_どどん波(極限あり),sp_effect_a1_00386,ef_003_r,255,255,255,255,70,0
161119,5,超サイヤ人孫悟空_フルパワー一斉攻撃(アクティブ),sp_effect_a1_00387,ef_001,255,255,255,255,70,0
161120,5,超サイヤ人孫悟空_フルパワー一斉攻撃(アクティブ),sp_effect_a1_00387,ef_002,255,255,255,255,70,0
161121,5,超サイヤ人孫悟空_フルパワー一斉攻撃(アクティブ),sp_effect_a1_00387,ef_003,255,255,255,255,70,0
161122,5,超サイヤ人孫悟空_フルパワー一斉攻撃(アクティブ),sp_effect_a1_00387,ef_004,255,255,255,255,70,0
161123,5,超サイヤ人孫悟空_フルパワー一斉攻撃(アクティブ),sp_effect_a1_00387,ef_005,255,255,255,255,70,0
161124,5,超サイヤ人孫悟空_フルパワー一斉攻撃(アクティブ),sp_effect_a1_00387,ef_006,255,255,255,255,70,0
161125,5,超サイヤ人孫悟空_フルパワー一斉攻撃(アクティブ),sp_effect_a1_00387,ef_007,255,255,255,255,70,0
161126,5,超サイヤ人孫悟空_フルパワー一斉攻撃(アクティブ),sp_effect_a1_00387,ef_008,255,255,255,255,70,0
161127,5,超サイヤ人孫悟空_フルパワー一斉攻撃(アクティブ),sp_effect_a1_00387,ef_009,255,255,255,255,70,0
161128,5,超サイヤ人孫悟空_フルパワー一斉攻撃(アクティブ),sp_effect_a1_00387,ef_010,255,255,255,255,70,0
161129,5,超サイヤ人孫悟空_フルパワー一斉攻撃(アクティブ),sp_effect_a1_00387,ef_011,255,255,255,255,70,0
161130,5,超サイヤ人孫悟空_フルパワー一斉攻撃(アクティブ),sp_effect_a1_00387,ef_012,255,255,255,255,70,0
161131,5,LR_ピッコロ(潜在能力解放)_登場時演出,sp_effect_b4_00271,ef_001,255,255,255,255,70,0
161132,5,超サイヤ人孫悟空_スーパーかめはめ波,sp_effect_b1_00233,ef_001,255,255,255,255,70,0
161133,5,超サイヤ人孫悟空_スーパーかめはめ波,sp_effect_b1_00233,ef_001_r,255,255,255,255,70,0
161134,5,超サイヤ人孫悟空_スーパーかめはめ波,sp_effect_b1_00233,ef_002_fromt,255,255,255,255,70,0
161135,5,超サイヤ人孫悟空_スーパーかめはめ波,sp_effect_b1_00233,ef_002_back,255,255,255,255,70,0
161136,5,超サイヤ人孫悟空_スーパーかめはめ波,sp_effect_b1_00233,ef_002_r_front,255,255,255,255,70,0
161137,5,超サイヤ人孫悟空_スーパーかめはめ波,sp_effect_b1_00233,ef_002_r_back,255,255,255,255,70,0
161138,5,超サイヤ人孫悟空_スーパーかめはめ波,sp_effect_b1_00233,ef_003_front,255,255,255,255,70,0
161139,5,超サイヤ人孫悟空_スーパーかめはめ波,sp_effect_b1_00233,ef_003_back,255,255,255,255,70,0
161140,5,超サイヤ人孫悟空_スーパーかめはめ波,sp_effect_b1_00233,ef_003_r_front,255,255,255,255,70,0
161141,5,超サイヤ人孫悟空_スーパーかめはめ波,sp_effect_b1_00233,ef_003_r_back,255,255,255,255,70,0
161142,5,超サイヤ人孫悟空_スーパーかめはめ波,sp_effect_b1_00233,ef_004_front,255,255,255,255,70,0
161143,5,超サイヤ人孫悟空_スーパーかめはめ波,sp_effect_b1_00233,ef_004_back,255,255,255,255,70,0
161144,5,超サイヤ人孫悟空_スーパーかめはめ波,sp_effect_b1_00233,ef_004_r_front,255,255,255,255,70,0
161145,5,超サイヤ人孫悟空_スーパーかめはめ波,sp_effect_b1_00233,ef_004_r_back,255,255,255,255,70,0
161146,5,LR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00231,ef_001,255,255,255,255,70,0
161147,5,LR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00231,ef_001re,255,255,255,255,70,0
161148,5,LR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00231,ef_002_front,255,255,255,255,70,0
161149,5,LR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00231,ef_002_back,255,255,255,255,70,0
161150,5,LR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00231,ef_002re_front,255,255,255,255,70,0
161151,5,LR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00231,ef_002re_back,255,255,255,255,70,0
161152,5,LR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00231,ef_003_front,255,255,255,255,70,0
161153,5,LR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00231,ef_003_back,255,255,255,255,70,0
161154,5,LR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00231,ef_003re_front,255,255,255,255,70,0
161155,5,LR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00231,ef_003re_back,255,255,255,255,70,0
161156,5,LR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00231,ef_004_front,255,255,255,255,70,0
161157,5,LR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00231,ef_004_back,255,255,255,255,70,0
161158,5,LR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00231,ef_004re_front,255,255,255,255,70,0
161159,5,LR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00231,ef_004re_back,255,255,255,255,70,0
161160,5,LR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00231,ef_005_front,255,255,255,255,70,0
161161,5,LR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00231,ef_005_back,255,255,255,255,70,0
161162,5,LR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00231,ef_005re_front,255,255,255,255,70,0
161163,5,LR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00231,ef_005re_back,255,255,255,255,70,0
161164,5,LR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00231,ef_006_front,255,255,255,255,70,0
161165,5,LR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00231,ef_006_back,255,255,255,255,70,0
161166,5,LR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00231,ef_006re_front,255,255,255,255,70,0
161167,5,LR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00231,ef_006re_back,255,255,255,255,70,0
161168,5,UR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00232,ef_001,255,255,255,255,70,0
161169,5,UR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00232,ef_001re,255,255,255,255,70,0
161170,5,UR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00232,ef_002_front,255,255,255,255,70,0
161171,5,UR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00232,ef_002_back,255,255,255,255,70,0
161172,5,UR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00232,ef_002re_front,255,255,255,255,70,0
161173,5,UR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00232,ef_002re_back,255,255,255,255,70,0
161174,5,UR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00232,ef_003_front,255,255,255,255,70,0
161175,5,UR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00232,ef_003_back,255,255,255,255,70,0
161176,5,UR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00232,ef_003re_front,255,255,255,255,70,0
161177,5,UR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00232,ef_003re_back,255,255,255,255,70,0
161178,5,UR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00232,ef_004_front,255,255,255,255,70,0
161179,5,UR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00232,ef_004_back,255,255,255,255,70,0
161180,5,UR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00232,ef_004re_front,255,255,255,255,70,0
161181,5,UR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00232,ef_004re_back,255,255,255,255,70,0
161182,5,UR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00232,ef_005_front,255,255,255,255,70,0
161183,5,UR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00232,ef_005_back,255,255,255,255,70,0
161184,5,UR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00232,ef_005re_front,255,255,255,255,70,0
161185,5,UR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00232,ef_005re_back,255,255,255,255,70,0
161186,5,UR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00232,ef_006_front,255,255,255,255,70,0
161187,5,UR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00232,ef_006_back,255,255,255,255,70,0
161188,5,UR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00232,ef_006re_front,255,255,255,255,70,0
161189,5,UR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00232,ef_006re_back,255,255,255,255,70,0
161190,5,UR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00232,ef_007_front,255,255,255,255,70,0
161191,5,UR超サイヤ人孫悟空_五大戦士突撃,sp_effect_b1_00232,ef_007_back,255,255,255,255,70,0
161192,5,アルティメット孫悟飯_登場時演出,sp_effect_b4_00273,ef_001,255,255,255,255,70,0
161193,5,アルティメット孫悟飯_登場時演出,sp_effect_b4_00273,ef_002,255,255,255,255,70,0
161194,5,SSR_ガンマ1号_ガンマ・ブラスター,sp_effect_a2_00197,ef_002_e,255,255,255,255,70,0
161195,5,SSR_ガンマ1号_ガンマ・ブラスター,sp_effect_a2_00197,ef_001_e,255,255,255,255,70,0
161196,5,SSR_ガンマ1号_ガンマ・ブラスター,sp_effect_a2_00197,ef_003_e,255,255,255,255,70,0
161197,5,SSR_ガンマ1号_ガンマ・ブラスター,sp_effect_a2_00197,ef_004_e,255,255,255,255,70,0
161198,5,SSR_ガンマ2号_ガンマ・ブラスター,sp_effect_a2_00198,ef_001_e,255,255,255,255,70,0
161199,5,SSR_ガンマ2号_ガンマ・ブラスター,sp_effect_a2_00198,ef_002_e,255,255,255,255,70,0
161200,5,SSR_ガンマ2号_ガンマ・ブラスター,sp_effect_a2_00198,ef_003_e,255,255,255,255,70,0
161201,5,SSR_ガンマ2号_ガンマ・ブラスター,sp_effect_a2_00198,ef_004_e,255,255,255,255,70,0
161202,5,アルティメット孫悟飯_爆力魔閃,sp_effect_a9_00097,ef_001,255,255,255,255,70,0
161203,5,アルティメット孫悟飯_爆力魔閃,sp_effect_a9_00097,ef_001_e,255,255,255,255,70,0
161204,5,アルティメット孫悟飯_爆力魔閃,sp_effect_a9_00097,ef_002,255,255,255,255,70,0
161205,5,アルティメット孫悟飯_爆力魔閃,sp_effect_a9_00097,ef_002_e,255,255,255,255,70,0
161206,5,アルティメット孫悟飯_爆力魔閃,sp_effect_a9_00097,ef_003,255,255,255,255,70,0
161207,5,アルティメット孫悟飯_爆力魔閃,sp_effect_a9_00097,ef_003_e,255,255,255,255,70,0
161208,5,アルティメット孫悟飯_爆力魔閃,sp_effect_a9_00097,ef_004,255,255,255,255,70,0
161209,5,ピッコロ(潜在能力解放)_爆力魔波,sp_effect_a2_00196,ef_001,255,255,255,255,70,0
161210,5,ピッコロ(潜在能力解放)_爆力魔波,sp_effect_a2_00196,ef_002,255,255,255,255,70,0
161211,5,ピッコロ(潜在能力解放)_爆力魔波,sp_effect_a2_00196,ef_003,255,255,255,255,70,0
161212,5,ピッコロ(潜在能力解放)_爆力魔波,sp_effect_a2_00196,ef_004,255,255,255,255,70,0
161213,5,ピッコロ(潜在能力解放)_爆力魔波,sp_effect_a2_00196,ef_001r,255,255,255,255,70,0
161214,5,ピッコロ(潜在能力解放)_爆力魔波,sp_effect_a2_00196,ef_003r,255,255,255,255,70,0
161215,5,アルティメット孫悟飯_超かめはめ波,sp_effect_a1_00388,ef_001a,255,255,255,255,70,0
161216,5,アルティメット孫悟飯_超かめはめ波,sp_effect_a1_00388,ef_001a_r,255,255,255,255,70,0
161217,5,アルティメット孫悟飯_超かめはめ波,sp_effect_a1_00388,ef_001b,255,255,255,255,70,0
161218,5,アルティメット孫悟飯_超かめはめ波,sp_effect_a1_00388,ef_001b_r,255,255,255,255,70,0
161219,5,アルティメット孫悟飯_超かめはめ波,sp_effect_a1_00388,ef_002a,255,255,255,255,70,0
161220,5,アルティメット孫悟飯_超かめはめ波,sp_effect_a1_00388,ef_002a_r,255,255,255,255,70,0
161221,5,アルティメット孫悟飯_超かめはめ波,sp_effect_a1_00388,ef_002b,255,255,255,255,70,0
161222,5,アルティメット孫悟飯_超かめはめ波,sp_effect_a1_00388,ef_002b_r,255,255,255,255,70,0
161223,5,ピッコロ(潜在能力解放)_魔貫光殺砲,sp_effect_a3_00100,ef_001,255,255,255,255,70,0
161224,5,ピッコロ(潜在能力解放)_魔貫光殺砲,sp_effect_a3_00100,ef_001r,255,255,255,255,70,0
161225,5,ピッコロ(潜在能力解放)_魔貫光殺砲,sp_effect_a3_00100,ef_002,255,255,255,255,70,0
161226,5,ピッコロ(潜在能力解放)_魔貫光殺砲,sp_effect_a3_00100,ef_003,255,255,255,255,70,0
161227,5,ピッコロ(潜在能力解放)_魔貫光殺砲,sp_effect_a3_00100,ef_003r,255,255,255,255,70,0
161228,5,ピッコロ(潜在能力解放)_魔貫光殺砲,sp_effect_a3_00100,ef_004,255,255,255,255,70,0
161229,5,ピッコロ(潜在能力解放)_魔貫光殺砲,sp_effect_a3_00100,ef_004r,255,255,255,255,70,0
161230,5,ピッコロ(潜在能力解放)_魔貫光殺砲,sp_effect_a3_00100,ef_005,255,255,255,255,70,0
161231,5,トランクス(青年期)&孫悟天(青年期)_フュージョン,sp_effect_b1_00237,ef_001,255,255,255,255,70,0
161232,5,トランクス(青年期)&孫悟天(青年期)_フュージョン,sp_effect_b1_00237,ef_001_b,255,255,255,255,70,0
161233,5,トランクス(青年期)&孫悟天(青年期)_フュージョン,sp_effect_b1_00237,ef_002,255,255,255,255,70,0
161234,5,トランクス(青年期)&孫悟天(青年期)_フュージョン,sp_effect_b1_00237,ef_003,255,255,255,255,70,0
161235,5,トランクス(青年期)&孫悟天(青年期)_フュージョン,sp_effect_b1_00237,ef_004,255,255,255,255,70,0
161236,5,トランクス(青年期)&孫悟天(青年期)_フュージョン,sp_effect_b1_00237,ef_005,255,255,255,255,70,0
161237,5,トランクス(青年期)&孫悟天(青年期)_フュージョン,sp_effect_b1_00237,ef_006,255,255,255,255,70,0
161238,5,トランクス(青年期)&孫悟天(青年期)_フュージョン,sp_effect_b1_00237,ef_006_b,255,255,255,255,70,0
161239,5,トランクス(青年期)&孫悟天(青年期)_フュージョン,sp_effect_b1_00237,ef_007,255,255,255,255,70,0
161240,5,トランクス(青年期)&孫悟天(青年期)_フュージョン,sp_effect_b1_00237,ef_008,255,255,255,255,70,0
161241,5,トランクス(青年期)&孫悟天(青年期)_フュージョン,sp_effect_b1_00237,ef_009,255,255,255,255,70,0
161242,5,トランクス(青年期)&孫悟天(青年期)_フュージョン,sp_effect_b1_00237,ef_010,255,255,255,255,70,0
161243,5,トランクス(青年期)&孫悟天(青年期)_フュージョン,sp_effect_b1_00237,ef_011,255,255,255,255,70,0
161244,5,トランクス(青年期)&孫悟天(青年期)_フュージョン,sp_effect_b1_00237,ef_011_b,255,255,255,255,70,0
161245,5,トランクス(青年期)&孫悟天(青年期)_フュージョン,sp_effect_b1_00237,ef_012,255,255,255,255,70,0
161246,5,トランクス(青年期)&孫悟天(青年期)_フュージョン,sp_effect_b1_00237,ef_013,255,255,255,255,70,0
161247,5,トランクス(青年期)&孫悟天(青年期)_フュージョン,sp_effect_b1_00237,ef_013_b,255,255,255,255,70,0
161248,5,トランクス(青年期)&孫悟天(青年期)_フュージョン,sp_effect_b1_00237,ef_014,255,255,255,255,70,0
161249,5,トランクス(青年期)&孫悟天(青年期)_フュージョン,sp_effect_b1_00237,ef_014_b,255,255,255,255,70,0
161250,5,トランクス(青年期)&孫悟天(青年期)_フュージョン,sp_effect_b1_00237,ef_015,255,255,255,255,70,0
161251,5,トランクス(青年期)&孫悟天(青年期)_フュージョン,sp_effect_b1_00237,ef_015_b,255,255,255,255,70,0
161252,5,オレンジピッコロ(巨大化)_激烈覚醒乱舞,sp_effect_b4_00272,ef_001,255,255,255,255,70,0
161253,5,オレンジピッコロ(巨大化)_激烈覚醒乱舞,sp_effect_b4_00272,ef_001r,255,255,255,255,70,0
161254,5,オレンジピッコロ(巨大化)_激烈覚醒乱舞,sp_effect_b4_00272,ef_002,255,255,255,255,70,0
161255,5,オレンジピッコロ(巨大化)_激烈覚醒乱舞,sp_effect_b4_00272,ef_003,255,255,255,255,70,0
161256,5,オレンジピッコロ(巨大化)_激烈覚醒乱舞,sp_effect_b4_00272,ef_003r,255,255,255,255,70,0
161257,5,オレンジピッコロ(巨大化)_激烈覚醒乱舞,sp_effect_b4_00272,ef_004,255,255,255,255,70,0
161258,5,パン(幼年期)_乙女ラッシュ,sp_effect_b1_00234,ef_001,255,255,255,255,70,0
161259,5,パン(幼年期)_乙女ラッシュ,sp_effect_b1_00234,ef_002,255,255,255,255,70,0
161260,5,パン(幼年期)_乙女ラッシュ,sp_effect_b1_00234,ef_002_back,255,255,255,255,70,0
161261,5,パン(幼年期)_乙女ラッシュ,sp_effect_b1_00234,ef_002_r,255,255,255,255,70,0
161262,5,パン(幼年期)_乙女ラッシュ,sp_effect_b1_00234,ef_002_r_back,255,255,255,255,70,0
161263,5,パン(幼年期)_乙女ラッシュ,sp_effect_b1_00234,ef_003,255,255,255,255,70,0
161264,5,パン(幼年期)_乙女ラッシュ,sp_effect_b1_00234,ef_003_r,255,255,255,255,70,0
161265,5,パン(幼年期)_乙女ラッシュ,sp_effect_b1_00234,ef_004,255,255,255,255,70,0
161266,5,パン(幼年期)_乙女ラッシュ,sp_effect_b1_00234,ef_004_back,255,255,255,255,70,0
161267,5,パン(幼年期)_乙女ラッシュ,sp_effect_b1_00234,ef_004_r,255,255,255,255,70,0
161268,5,パン(幼年期)_乙女ラッシュ,sp_effect_b1_00234,ef_004_r_back,255,255,255,255,70,0
161269,5,パン(幼年期)_乙女ラッシュ,sp_effect_b1_00234,ef_005,255,255,255,255,70,0
161270,5,パン(幼年期)_乙女ラッシュ,sp_effect_b1_00234,ef_005_back,255,255,255,255,70,0
161271,5,オレンジピッコロ(巨大化)_ナメック流爆烈連撃,sp_effect_b1_00235,ef_001,255,255,255,255,70,0
161272,5,オレンジピッコロ(巨大化)_ナメック流爆烈連撃,sp_effect_b1_00235,ef_001_r,255,255,255,255,70,0
161273,5,オレンジピッコロ(巨大化)_ナメック流爆烈連撃,sp_effect_b1_00235,ef_002,255,255,255,255,70,0
161274,5,オレンジピッコロ(巨大化)_ナメック流爆烈連撃,sp_effect_b1_00235,ef_002_r,255,255,255,255,70,0
161275,5,オレンジピッコロ(巨大化)_ナメック流爆烈連撃,sp_effect_b1_00235,ef_003,255,255,255,255,70,0
161276,5,オレンジピッコロ(巨大化)_ナメック流爆烈連撃,sp_effect_b1_00235,ef_003_r,255,255,255,255,70,0
161277,5,オレンジピッコロ(巨大化)_ナメック流爆烈連撃,sp_effect_b1_00235,ef_004,255,255,255,255,70,0
161278,5,オレンジピッコロ(巨大化)_ナメック流爆烈連撃,sp_effect_b1_00235,ef_004_r,255,255,255,255,70,0
161279,5,オレンジピッコロ(巨大化)_ナメック流爆烈連撃,sp_effect_b1_00235,ef_005,255,255,255,255,70,0
161280,5,オレンジピッコロ(巨大化)_ナメック流爆烈連撃,sp_effect_b1_00235,ef_005_r,255,255,255,255,70,0
161281,5,オレンジピッコロ(巨大化)_ナメック流爆烈連撃,sp_effect_b1_00235,ef_006,255,255,255,255,70,0
161282,5,オレンジピッコロ(巨大化)_ナメック流爆烈連撃,sp_effect_b1_00235,ef_006_r,255,255,255,255,70,0
161283,5,アルティメット孫悟飯_魔貫光殺砲(アクティブ),sp_effect_a3_00099,ef_001,255,255,255,255,70,0
161284,5,アルティメット孫悟飯_魔貫光殺砲(アクティブ),sp_effect_a3_00099,ef_002,255,255,255,255,70,0
161285,5,アルティメット孫悟飯_魔貫光殺砲(アクティブ),sp_effect_a3_00099,ef_003,255,255,255,255,70,0
161286,5,アルティメット孫悟飯_魔貫光殺砲(アクティブ),sp_effect_a3_00099,ef_004,255,255,255,255,70,0
161287,5,アルティメット孫悟飯_魔貫光殺砲(アクティブ),sp_effect_a3_00099,ef_005,255,255,255,255,70,0
161288,5,アルティメット孫悟飯_魔貫光殺砲(アクティブ),sp_effect_a3_00099,ef_001r,255,255,255,255,70,0
161289,5,アルティメット孫悟飯_爆力魔閃,sp_effect_a9_00097,ef_004_e,255,255,255,255,70,0
161290,5,アルティメット孫悟飯_爆力魔閃,sp_effect_a9_00097,ef_005,255,255,255,255,70,0
161291,5,アルティメット孫悟飯_爆力魔閃,sp_effect_a9_00097,ef_005_e,255,255,255,255,70,0
161292,5,SSR超サイヤ人3ゴテンクス＆ピッコロ_激突ウルトラブウブウバレーボール,sp_effect_a9_00099,ef_001,255,255,255,255,70,0
161293,5,SSR超サイヤ人3ゴテンクス＆ピッコロ_激突ウルトラブウブウバレーボール,sp_effect_a9_00099,ef_001_r,255,255,255,255,70,0
161294,5,SSR超サイヤ人3ゴテンクス＆ピッコロ_激突ウルトラブウブウバレーボール,sp_effect_a9_00099,ef_002_front,255,255,255,255,70,0
161295,5,SSR超サイヤ人3ゴテンクス＆ピッコロ_激突ウルトラブウブウバレーボール,sp_effect_a9_00099,ef_002_back,255,255,255,255,70,0
161296,5,SSR超サイヤ人3ゴテンクス＆ピッコロ_激突ウルトラブウブウバレーボール,sp_effect_a9_00099,ef_002_r_front,255,255,255,255,70,0
161297,5,SSR超サイヤ人3ゴテンクス＆ピッコロ_激突ウルトラブウブウバレーボール,sp_effect_a9_00099,ef_002_r_back,255,255,255,255,70,0
161298,5,SSR超サイヤ人3ゴテンクス＆ピッコロ_激突ウルトラブウブウバレーボール,sp_effect_a9_00099,ef_003,255,255,255,255,70,0
161299,5,SSR超サイヤ人3ゴテンクス＆ピッコロ_激突ウルトラブウブウバレーボール,sp_effect_a9_00099,ef_003_r,255,255,255,255,70,0
161300,5,SSR超サイヤ人3ゴテンクス＆ピッコロ_激突ウルトラブウブウバレーボール,sp_effect_a9_00099,ef_004,255,255,255,255,70,0
161301,5,SSR超サイヤ人3ゴテンクス＆ピッコロ_激突ウルトラブウブウバレーボール,sp_effect_a9_00099,ef_004_r,255,255,255,255,70,0
161302,5,UR超サイヤ人3ゴテンクス＆ピッコロ_激突ウルトラブウブウバレーボール,sp_effect_a9_00100,ef_001,255,255,255,255,70,0
161303,5,UR超サイヤ人3ゴテンクス＆ピッコロ_激突ウルトラブウブウバレーボール,sp_effect_a9_00100,ef_001_r,255,255,255,255,70,0
161304,5,UR超サイヤ人3ゴテンクス＆ピッコロ_激突ウルトラブウブウバレーボール,sp_effect_a9_00100,ef_002_front,255,255,255,255,70,0
161305,5,UR超サイヤ人3ゴテンクス＆ピッコロ_激突ウルトラブウブウバレーボール,sp_effect_a9_00100,ef_002_back,255,255,255,255,70,0
161306,5,UR超サイヤ人3ゴテンクス＆ピッコロ_激突ウルトラブウブウバレーボール,sp_effect_a9_00100,ef_002_r_front,255,255,255,255,70,0
161307,5,UR超サイヤ人3ゴテンクス＆ピッコロ_激突ウルトラブウブウバレーボール,sp_effect_a9_00100,ef_002_r_back,255,255,255,255,70,0
161308,5,UR超サイヤ人3ゴテンクス＆ピッコロ_激突ウルトラブウブウバレーボール,sp_effect_a9_00100,ef_003,255,255,255,255,70,0
161309,5,UR超サイヤ人3ゴテンクス＆ピッコロ_激突ウルトラブウブウバレーボール,sp_effect_a9_00100,ef_003_r,255,255,255,255,70,0
161310,5,UR超サイヤ人3ゴテンクス＆ピッコロ_激突ウルトラブウブウバレーボール,sp_effect_a9_00100,ef_004,255,255,255,255,70,0
161311,5,UR超サイヤ人3ゴテンクス＆ピッコロ_激突ウルトラブウブウバレーボール,sp_effect_a9_00100,ef_004_r,255,255,255,255,70,0
161312,5,SSR三星龍&四星龍_氷炎トルネード,sp_effect_a2_00199,ef_001,255,255,255,255,70,0
161313,5,SSR三星龍&四星龍_氷炎トルネード,sp_effect_a2_00199,ef_002,255,255,255,255,70,0
161314,5,SSR三星龍&四星龍_氷炎トルネード,sp_effect_a2_00199,ef_003,255,255,255,255,70,0
161315,5,SSR三星龍&四星龍_氷炎トルネード,sp_effect_a2_00199,ef_003_back,255,255,255,255,70,0
161316,5,SSR三星龍&四星龍_氷炎トルネード,sp_effect_a2_00199,ef_003_r,255,255,255,255,70,0
161317,5,SSR三星龍&四星龍_氷炎トルネード,sp_effect_a2_00199,ef_003_r_back,255,255,255,255,70,0
161318,5,SSR三星龍&四星龍_氷炎トルネード,sp_effect_a2_00199,ef_004,255,255,255,255,70,0
161319,5,SSR三星龍&四星龍_氷炎トルネード,sp_effect_a2_00199,ef_004_back,255,255,255,255,70,0
161320,5,UR三星龍&四星龍_氷炎トルネード,sp_effect_a2_00200,ef_001,255,255,255,255,70,0
161321,5,UR三星龍&四星龍_氷炎トルネード,sp_effect_a2_00200,ef_002,255,255,255,255,70,0
161322,5,UR三星龍&四星龍_氷炎トルネード,sp_effect_a2_00200,ef_002_back,255,255,255,255,70,0
161323,5,UR三星龍&四星龍_氷炎トルネード,sp_effect_a2_00200,ef_002_r,255,255,255,255,70,0
161324,5,UR三星龍&四星龍_氷炎トルネード,sp_effect_a2_00200,ef_002_r_back,255,255,255,255,70,0
161325,5,UR三星龍&四星龍_氷炎トルネード,sp_effect_a2_00200,ef_003,255,255,255,255,70,0
161326,5,UR三星龍&四星龍_氷炎トルネード,sp_effect_a2_00200,ef_004,255,255,255,255,70,0
161327,5,UR三星龍&四星龍_氷炎トルネード,sp_effect_a2_00200,ef_005,255,255,255,255,70,0
161328,5,UR三星龍&四星龍_氷炎トルネード,sp_effect_a2_00200,ef_005_back,255,255,255,255,70,0
161329,5,UR三星龍&四星龍_氷炎トルネード,sp_effect_a2_00200,ef_005_r,255,255,255,255,70,0
161330,5,UR三星龍&四星龍_氷炎トルネード,sp_effect_a2_00200,ef_005_r_back,255,255,255,255,70,0
161331,5,SSR_超サイヤ人3ゴテンクス＆ピッコロ,sp_effect_a9_00101,ef_001,255,255,255,255,70,0
161332,5,SSR_超サイヤ人3ゴテンクス＆ピッコロ,sp_effect_a9_00101,ef_001r,255,255,255,255,70,0
161333,5,SSR_超サイヤ人3ゴテンクス＆ピッコロ,sp_effect_a9_00101,ef_002,255,255,255,255,70,0
161334,5,SSR_超サイヤ人3ゴテンクス＆ピッコロ,sp_effect_a9_00101,ef_002r,255,255,255,255,70,0
161335,5,SSR_超サイヤ人3ゴテンクス＆ピッコロ,sp_effect_a9_00101,ef_003,255,255,255,255,70,0
161336,5,SSR_超サイヤ人3ゴテンクス＆ピッコロ,sp_effect_a9_00101,ef_003r,255,255,255,255,70,0
161337,5,SSR_超サイヤ人3ゴテンクス＆ピッコロ,sp_effect_a9_00101,ef_004,255,255,255,255,70,0
