id,area_id,name,prev_quest_id,any_clear_bonus_stones,all_clear_bonus_stones,visit_count_max,interval_reset_visited_days,can_ignore_difficulty_order,limitation_announcement_id,boostable,start_at,enable_sugoroku_auto,enable_battle_auto,enemy_info_display_type
753002,753,Restoring Our Clan's Reputation,,1.0,,,,1,103088.0,0,2022-09-13 08:00:00,0,1,0
753003,753,Fighter of the Mechanical Planet,,1.0,,,,1,103088.0,0,2022-09-13 08:00:00,0,1,0
753004,753,Demonic Fighter of Steel [AGL],,1.0,,,,1,103088.0,0,2022-09-22 08:00:00,0,1,0
753005,753,Demonic Fighter of Steel [TEQ],,1.0,,,,1,103088.0,0,2022-09-22 08:00:00,0,1,0
753006,753,Demonic Fighter of Steel [INT],,1.0,,,,1,103088.0,0,2022-09-22 08:00:00,0,1,0
753007,753,Demonic Fighter of Steel [STR],,1.0,,,,1,103088.0,0,2022-09-22 08:00:00,0,1,0
753008,753,Demonic Fighter of Steel [PHY],,1.0,,,,1,103088.0,0,2022-09-22 08:00:00,0,1,0
754001,754,World-Saving Hero,,1.0,,,,1,103202.0,0,2022-11-22 06:00:00,0,1,0
754002,754,Unstoppable Evolution,,1.0,,,,1,103202.0,0,2022-11-22 06:00:00,0,1,0
754003,754,Unleashed Saiyan,,1.0,,,,1,103202.0,0,2022-11-22 06:00:00,0,1,0
754004,754,Evil Genius Demon God,,1.0,,,,1,103202.0,0,2022-11-22 06:00:00,0,1,0
754005,754,Freezing Sorcery,,1.0,,,,1,103202.0,0,2022-11-22 06:00:00,0,1,0
754006,754,Fate of the Universal Conflict in Her Hands,,1.0,,,,1,103202.0,0,2023-11-22 06:00:00,1,1,0
754007,754,Ambition to Rebuild the Demon Realm,,1.0,,,,1,103202.0,0,2024-11-06 05:00:00,1,1,0
755001,755,Mission Complete,,1.0,,,,1,103467.0,0,2023-05-31 06:30:00,1,1,0
755002,755,Expert in Justice,,1.0,,,,1,103467.0,0,2023-05-31 06:30:00,1,1,0
756001,756,Life Form of Hate and Ruin,,1.0,,,,1,103478.0,0,2023-06-16 00:00:00,1,1,0
757001,757,Getting Butterflies,,1.0,,,,1,103438.0,0,2023-05-18 08:00:00,1,1,0
757002,757,Predatory Wolf of the Gale,,1.0,,,,1,103438.0,0,2023-05-18 08:00:00,1,1,0
758001,758,Raging Killer Move,,1.0,,,,1,103601.0,0,2023-08-19 00:00:00,1,1,0
759001,759,Power in a Pinch,,1.0,,,,1,103918.0,0,2024-03-13 00:00:00,1,1,0
760001,760,Fierce Battles on Planet Namek!,,1.0,,,,1,,0,2021-08-28 08:00:00,1,1,0
760002,760,Nightmares of Planet Namek!,,1.0,,,,1,,0,2021-09-09 08:00:00,1,1,0
760003,760,Battle to Change the Future,,1.0,,,,1,,0,2023-03-13 06:30:00,1,1,0
760004,760,Looming Terror,,1.0,,,,1,,0,2023-03-13 06:30:00,1,1,0
761001,761,Fearsome Activation! Cell Max,,1.0,,,,1,,0,2022-08-20 05:00:00,1,1,0
761002,761,Horrendous Calamity,,1.0,,,,1,,0,2024-08-05 06:30:00,1,1,0
762001,762,Cooler Attacks!,,1.0,,,,1,,0,2022-08-28 06:00:00,1,1,0
762002,762,Earth-Bred Saiyan!,,1.0,,,,1,,0,2022-08-28 06:00:00,1,1,0
762003,762,Cooler Returns!,,1.0,,,,1,,0,2022-09-15 06:00:00,1,1,0
762004,762,Super Saiyan Duo!,,1.0,,,,1,,0,2022-09-15 06:00:00,1,1,0
762005,762,Pride of the Wicked Bloodline!,,1.0,,,,1,,0,2022-09-22 06:00:00,1,1,0
762006,762,Fighting Spirit of the Saiyans!,,1.0,,,,1,,0,2022-09-22 06:00:00,1,1,0
763001,763,[VS. AGL] Break Through the Super Armor,,1.0,,,,1,,0,2022-09-09 06:00:00,1,1,0
763002,763,[VS. TEQ] Break Through the Super Armor,,1.0,,,,1,,0,2022-09-09 06:00:00,1,1,0
763003,763,[VS. INT] Break Through the Super Armor,,1.0,,,,1,,0,2022-09-09 06:00:00,1,1,0
763004,763,[VS. STR] Break Through the Super Armor,,1.0,,,,1,,0,2022-09-09 06:00:00,1,1,0
763005,763,[VS. PHY] Break Through the Super Armor,,1.0,,,,1,,0,2022-09-09 06:00:00,1,1,0
764001,764,Defeat Majin Buu!,,1.0,,,,1,,0,2023-07-10 00:00:00,0,1,1
764002,764,Defeat Omega Shenron!,,1.0,,,,1,,0,2023-07-10 00:00:00,0,1,0
765001,765,Haze Shenron,,1.0,,,,1,,0,2023-07-07 00:00:00,1,1,0
765002,765,Rage Shenron,,1.0,,,,1,,0,2023-07-07 00:00:00,1,1,0
765003,765,Oceanus Shenron,,1.0,,,,1,,0,2023-07-07 00:00:00,1,1,0
765004,765,Naturon Shenron,,1.0,,,,1,,0,2023-07-18 00:00:00,1,1,0
765005,765,Nuova Shenron,,1.0,,,,1,,0,2023-07-18 00:00:00,1,1,0
765006,765,Eis Shenron,,1.0,,,,1,,0,2023-07-18 00:00:00,1,1,0
765007,765,Syn Shenron,,1.0,,,,1,,0,2023-07-31 00:00:00,1,1,0
765008,765,Omega Shenron,,1.0,,,,1,,0,2024-01-17 06:30:00,1,1,0
766001,766,1st Anniversary,,1.0,,,,1,,0,2023-08-07 00:00:00,0,1,0
766002,766,2nd Anniversary,766001.0,1.0,,,,1,,0,2023-08-07 00:00:00,0,1,0
766003,766,3rd Anniversary,766002.0,1.0,,,,1,,0,2023-08-07 00:00:00,0,1,0
766004,766,4th Anniversary,766003.0,1.0,,,,1,,0,2023-08-07 00:00:00,0,1,0
766005,766,5th Anniversary,766004.0,1.0,,,,1,,0,2023-08-07 00:00:00,0,1,0
766006,766,6th Anniversary,766005.0,1.0,,,,1,,0,2023-08-07 00:00:00,0,1,0
766007,766,7th Anniversary,766006.0,1.0,,,,1,,0,2023-08-07 00:00:00,0,1,0
766008,766,8th Anniversary,766007.0,1.0,,,,1,,0,2023-08-07 00:00:00,0,1,0
766009,766,9th Anniversary,766008.0,1.0,,,,1,,0,2024-07-31 06:30:00,0,1,0
767001,767,Curious Destiny,,1.0,,,,0,103679.0,0,2023-05-22 08:00:00,1,1,0
767002,767,Goku Becomes a Kid?!,,1.0,,,,0,103738.0,0,2023-11-03 06:30:00,1,1,0
767003,767,Bonds Forged in the Past,,1.0,,,,0,103837.0,0,2024-01-10 06:30:00,1,1,0
767004,767,Trunks and Mai's Reunion,,1.0,,,,0,103681.0,0,2023-09-22 06:00:00,1,1,0
767005,767,Bond of Sister and Brother,,1.0,,,,0,103876.0,0,2024-02-07 06:30:00,1,1,0
767006,767,Cruel Provocation,,1.0,,,,0,103919.0,0,2024-03-11 06:30:00,1,1,0
767007,767,Transcend the Super Saiyan!,,1.0,,,,0,103809.0,0,2023-12-14 08:00:00,1,1,0
767008,767,Curiosity About the Realm of Gods,,1.0,,,,0,104128.0,0,2024-07-07 06:30:00,1,1,0
767009,767,Master and Disciple's Goal,,1.0,,,,0,104214.0,0,2024-08-13 06:30:00,1,1,0
767010,767,Strike from the Otherworld,,1.0,,,,0,104026.0,0,2024-05-14 08:00:00,1,1,0
767011,767,Lamentation of the Absolute God,,1.0,,,,0,104091.0,0,2024-06-20 06:30:00,1,1,0
767012,767,Meet the Flying Nimbus,,1.0,,,,0,104444.0,0,2024-10-29 08:00:00,1,1,0
767013,767,Krillin Sings His Heart Out,,1.0,,,,0,104276.0,0,2024-08-28 06:00:00,1,1,0
767014,767,Secret Feelings,,1.0,,,,0,104445.0,0,2024-10-29 08:00:00,1,1,0
767015,767,Vegeta's Pride,,1.0,,,,0,105324.0,0,2024-11-29 06:00:00,1,1,0
767016,767,First Friend Ever,,1.0,,,,0,105981.0,0,2025-06-12 05:00:00,1,1,0
768001,768,Training with Saibaimen,,1.0,,,,1,,0,2023-11-01 06:30:00,0,0,1
770001,770,Vs. Ledgic,,1.0,,,,1,,0,2022-07-07 00:00:00,1,1,0
770002,770,Vs. Luud,,1.0,,,,1,,0,2022-07-07 00:00:00,1,1,0
770003,770,Vs. General Rilldo,,1.0,,,,1,,0,2022-07-19 00:00:00,1,1,0
770004,770,Vs. Baby,,1.0,,,,1,,0,2022-07-19 00:00:00,1,1,0
770005,770,Vs. Super #17,,1.0,,,,1,,0,2022-08-01 00:00:00,1,1,0
770006,770,Vs. Shadow Dragons,,1.0,,,,1,,0,2022-08-01 00:00:00,1,1,0
770007,770,Vs. Syn Shenron,,1.0,,,,1,,0,2022-08-01 00:00:00,1,1,0
771001,771,Vs. Turles,,1.0,,,,1,,0,2022-07-07 00:00:00,1,1,0
771002,771,Vs. Lord Slug,,1.0,,,,1,,0,2022-07-07 00:00:00,1,1,0
771003,771,Vs. Cooler,,1.0,,,,1,,0,2022-07-19 00:00:00,1,1,0
771004,771,Vs. Fusion Android #13,,1.0,,,,1,,0,2022-07-19 00:00:00,1,1,0
771005,771,Vs. Boujack,,1.0,,,,1,,0,2022-08-01 00:00:00,1,1,0
771006,771,Vs. Janemba,,1.0,,,,1,,0,2022-08-01 00:00:00,1,1,2
771007,771,Vs. Broly,,1.0,,,,1,,0,2022-08-01 00:00:00,1,1,0
771008,771,Movie Boss Rush,,1.0,,,,1,,0,2024-08-05 06:30:00,1,1,0
772001,772,Vs. Frieza,,1.0,,,,1,,0,2022-08-26 06:00:00,1,1,0
772002,772,Vs. Cooler,,1.0,,,,1,,0,2022-08-26 06:00:00,1,1,0
772003,772,Vs. Mecha Frieza & King Cold,,1.0,,,,1,,0,2022-09-09 06:00:00,1,1,0
772004,772,Vs. Metal Cooler,,1.0,,,,1,,0,2022-09-09 06:00:00,1,1,0
772005,772,Vs. Metal Cooler Core,,1.0,,,,1,,0,2022-09-22 06:00:00,1,1,0
773001,773,Vs. Golden Cooler,,1.0,,,,1,,0,2022-11-22 06:00:00,1,1,0
773002,773,Vs. Fu,,1.0,,,,1,,0,2022-11-22 06:00:00,1,1,0
773003,773,Vs. Cumber,,1.0,,,,1,,0,2022-11-22 06:00:00,1,1,0
773004,773,Vs. Lagss,,1.0,,,,1,,0,2023-11-22 06:00:00,1,1,0
773005,773,Vs. Golden Metal Cooler,,1.0,,,,1,,0,2023-11-22 06:00:00,1,1,0
773006,773,Vs. Hearts,,1.0,,,,1,,0,2023-11-22 06:00:00,1,1,0
774001,774,Vs. Red Ribbon Army,,1.0,,,,1,,0,2022-12-28 02:00:00,1,1,0
774002,774,Vs. #19 & Dr. Gero,,1.0,,,,1,,0,2022-12-28 02:00:00,1,1,0
774003,774,"Vs. #16, #17 & #18",,1.0,,,,1,,0,2023-01-05 06:00:00,1,1,0
774004,774,Vs. Cell,,1.0,,,,1,,0,2023-01-05 06:00:00,1,1,0
774005,774,Vs. Gamma 1 & Gamma 2,,1.0,,,,1,,0,2023-01-17 06:00:00,1,1,0
774006,774,Vs. Cell Max,,1.0,,,,1,,0,2023-01-17 06:00:00,1,1,2
775001,775,Vs. #17 (Future) & #18 (Future),,1.0,,,,1,,0,2023-08-18 06:00:00,1,1,0
775002,775,Vs. Cell (1st Form),,1.0,,,,1,,0,2023-08-18 06:00:00,1,1,0
775003,775,Vs. Goku Black,,1.0,,,,1,,0,2023-08-25 06:00:00,1,1,0
775004,775,Vs. Zamasu,,1.0,,,,1,,0,2023-09-08 06:00:00,1,1,0
775005,775,Vs. Fusion Zamasu,,1.0,,,,1,,0,2023-09-22 06:00:00,1,1,0
776001,776,Vs. Mercenary Tao,,1.0,,,,1,,0,2024-05-31 06:30:00,1,1,0
776002,776,Vs. Dr. Wheelo,,1.0,,,,1,,0,2024-05-31 06:30:00,1,1,0
776003,776,Vs. Broly,,1.0,,,,1,,0,2024-06-20 06:30:00,1,1,0
776004,776,Vs. Bio-Broly,,1.0,,,,1,,0,2024-06-20 06:30:00,1,1,2
776005,776,Vs. Hirudegarn,,1.0,,,,1,,0,2024-06-28 06:30:00,1,1,0
776006,776,Vs. Beerus,,1.0,,,,1,,0,2024-07-07 06:30:00,1,1,2
776007,776,Vs. Golden Frieza,,1.0,,,,1,,0,2024-07-07 06:30:00,1,1,0
777001,777,Ambition of the New Android,,1.0,,,,1,,0,2023-11-30 06:00:00,1,1,0
778001,778,[VS. AGL] Wipe Out the Clones,,1.0,,,,1,,0,2023-11-30 06:00:00,1,1,0
778002,778,[VS. TEQ] Wipe Out the Clones,,1.0,,,,1,,0,2023-11-30 06:00:00,1,1,0
778003,778,[VS. INT] Wipe Out the Clones,,1.0,,,,1,,0,2023-11-30 06:00:00,1,1,0
778004,778,[VS. STR] Wipe Out the Clones,,1.0,,,,1,,0,2023-11-30 06:00:00,1,1,0
778005,778,[VS. PHY] Wipe Out the Clones,,1.0,,,,1,,0,2023-11-30 06:00:00,1,1,0
779001,779,Intensifying Fights Stage 1,,1.0,,,,1,,0,2023-12-14 02:00:00,0,0,0
779002,779,Intensifying Fights Stage 2,,1.0,,,,1,,0,2023-12-14 02:00:00,0,0,0
779003,779,Intensifying Fights Stage 3,,1.0,,,,1,,0,2024-05-08 06:00:00,0,0,0
779004,779,Intensifying Fights Stage 4,,1.0,,,,1,,0,2024-07-01 06:30:00,0,0,0
779005,779,Intensifying Fights Stage 5,,1.0,,,,1,,0,2024-12-26 08:00:00,0,0,0
779006,779,Intensifying Fights Stage 6,,1.0,,,,1,,0,2025-03-27 05:00:00,0,0,0
779007,779,Intensifying Fights Stage 7,,1.0,,,,1,,0,2025-04-22 05:00:00,0,0,0
779008,779,Intensifying Fights Stage 8,,1.0,,,,1,,0,2025-05-20 05:00:00,0,0,0
780001,780,Fusion Power of the Dynamic Duo,,1.0,,,,1,103967.0,0,2024-04-09 06:30:00,1,1,0
780002,780,Namekian Mutation,,1.0,,,,1,103967.0,0,2024-04-09 06:30:00,1,1,0
780003,780,Courage to Confront Evil,,1.0,,,,1,103967.0,0,2024-04-09 06:30:00,1,1,0
780004,780,Restoring Our Clan's Reputation,,1.0,,,,1,103967.0,0,2024-04-09 06:30:00,1,1,0
780005,780,Fighter of the Mechanical Planet,,1.0,,,,1,103967.0,0,2024-04-09 06:30:00,1,1,0
780006,780,Demonic Fighter of Steel [AGL],,1.0,,,,1,103967.0,0,2024-04-09 06:30:00,1,1,0
780007,780,Demonic Fighter of Steel [TEQ],,1.0,,,,1,103967.0,0,2024-04-09 06:30:00,1,1,0
780008,780,Demonic Fighter of Steel [INT],,1.0,,,,1,103967.0,0,2024-04-09 06:30:00,1,1,0
780009,780,Demonic Fighter of Steel [STR],,1.0,,,,1,103967.0,0,2024-04-09 06:30:00,1,1,0
780010,780,Demonic Fighter of Steel [PHY],,1.0,,,,1,103967.0,0,2024-04-09 06:30:00,1,1,0
780011,780,Ruthless Android,,1.0,,,,1,103967.0,0,2024-04-09 06:30:00,1,1,0
780012,780,Revenge Technology,,1.0,,,,1,103967.0,0,2024-04-09 06:30:00,1,1,0
780013,780,Proof of a Hero,,1.0,,,,1,103967.0,0,2024-04-09 06:30:00,1,1,0
780014,780,Indomitable Breakthrough,,1.0,,,,1,103967.0,0,2024-09-10 06:00:00,1,1,0
780015,780,The Return of The Demon,,1.0,,,,1,103967.0,0,2024-09-20 06:00:00,1,1,0
781001,781,Rise Up and Fight Back,,1.0,,,,1,,0,2023-08-25 06:00:00,1,1,0
781002,781,Goku Black Attacks,,1.0,,,,1,,0,2023-08-25 06:00:00,1,1,0
781003,781,Goku's Test of Strength,,1.0,,,,1,,0,2023-08-25 06:00:00,1,1,0
781004,781,Zero Mortals Plan,,1.0,,,,1,,0,2023-08-25 06:00:00,1,1,0
781005,781,The Real Warrior Race,,1.0,,,,1,,0,2023-09-08 06:00:00,1,1,0
781006,781,Final Judgment,,1.0,,,,1,,0,2023-09-08 06:00:00,1,1,0
781007,781,Supreme Fusion,,1.0,,,,1,,0,2023-09-08 06:00:00,1,1,0
781008,781,Divine Wrath,,1.0,,,,1,,0,2023-09-22 06:00:00,1,1,0
781009,781,Mortal Will,,1.0,,,,1,,0,2023-09-22 06:00:00,1,1,2
781010,781,Boss Rush [Extreme Type],,1.0,,,,1,,0,2025-07-10 05:00:00,1,1,0
781011,781,Boss Rush [Super Type],,1.0,,,,1,,0,2025-07-10 05:00:00,1,1,0
782001,782,Type Characters [AGL],,1.0,,,,1,,0,2024-04-12 06:30:00,1,1,0
782002,782,Type Characters [TEQ],,1.0,,,,1,,0,2024-04-12 06:30:00,1,1,0
782003,782,Type Characters [INT],,1.0,,,,1,,0,2024-04-12 06:30:00,1,1,0
782004,782,Type Characters [STR],,1.0,,,,1,,0,2024-04-12 06:30:00,1,1,0
782005,782,Type Characters [PHY],,1.0,,,,1,,0,2024-04-12 06:30:00,1,1,0
783001,783,Conquer the Assassin's Territory!,,1.0,,,,1,,0,2024-07-07 06:30:00,1,1,0
783002,783,Break Through the Assassin's Territory!,,1.0,,,,1,,0,2024-07-07 06:30:00,1,1,2
784001,784,Stage 1,,1.0,,,,1,,0,2024-07-01 06:30:00,1,1,0
784002,784,Stage 2,,1.0,,,,1,,0,2024-07-18 06:30:00,1,1,0
786001,786,Vs. Broly,,1.0,,,,1,,0,2024-07-15 06:30:00,1,1,0
786002,786,Vs. Gogeta,,1.0,,,,1,,0,2024-07-15 06:30:00,1,1,0
786003,786,Vs. Gamma 1 & Gamma 2,,1.0,,,,1,,0,2024-07-26 06:30:00,1,1,0
786004,786,Vs. Gohan & Piccolo,,1.0,,,,1,,0,2024-07-26 06:30:00,1,1,0
787001,787,Vs. Babidi's Forces,,1.0,,,,1,104017.0,0,2024-04-26 06:00:00,1,1,0
787002,787,Vs. Buu (Super),,1.0,,,,1,104017.0,0,2024-04-26 06:00:00,1,1,0
787003,787,Vs. Majin Buu (Absorption),,1.0,,,,1,104017.0,0,2024-05-13 06:00:00,1,1,0
787004,787,Vs. Buu (Kid),,1.0,,,,1,104017.0,0,2024-05-20 06:00:00,1,1,0
788001,788,Fighting Legend: Frieza,,1.0,,,,1,,0,2024-06-12 06:30:00,1,1,0
789001,789,Power Demonstrated in Clashes,,1.0,,,,1,104070.0,0,2024-05-31 06:30:00,1,1,0
789002,789,Infinite Power,,1.0,,,,1,104070.0,0,2024-05-31 06:30:00,1,1,0
789003,789,Cunning Moves,,1.0,,,,1,104070.0,0,2024-05-31 06:30:00,1,1,0
789004,789,Ruffian's Strike,,1.0,,,,1,104070.0,0,2024-05-31 06:30:00,1,1,0
789005,789,Total Invasion,,1.0,,,,1,104070.0,0,2024-05-31 06:30:00,1,1,0
789006,789,Battle-Hardened Hero,,1.0,,,,1,104070.0,0,2024-05-31 06:30:00,1,1,0
789007,789,Grand Opening,,1.0,,,,1,104070.0,0,2024-05-31 06:30:00,1,1,0
790001,790,Vs. Super Saiyan God Goku,,1.0,,,,1,,0,2024-07-07 06:30:00,1,1,0
790002,790,Vs. Super Saiyan God SS Vegeta,,1.0,,,,1,,0,2024-07-07 06:30:00,1,1,0
790003,790,Vs. Super Saiyan God SS Goku,,1.0,,,,1,,0,2024-07-07 06:30:00,1,1,0
790004,790,Vs. Super Saiyan Trunks (Future),,1.0,,,,1,,0,2024-07-18 06:30:00,1,1,0
790005,790,Vs. Super Saiyan God SS Evolved Vegeta,,1.0,,,,1,,0,2024-07-18 06:30:00,1,1,0
790006,790,Vs. Goku (Ultra Instinct),,1.0,,,,1,,0,2024-07-18 06:30:00,1,1,0
790007,790,Vs. Super Saiyan God SS Gogeta,,1.0,,,,1,,0,2024-07-31 06:30:00,1,1,0
790008,790,Vs. Gohan (Beast),,1.0,,,,1,,0,2024-07-31 06:30:00,1,1,0
791001,791,Worldwide Terror,,1.0,,,,1,104012.0,0,2024-05-08 08:00:00,1,1,0
792001,792,Brutal Bind,,1.0,,,,1,104103.0,0,2024-06-20 06:30:00,1,1,0
792002,792,Lethal Charge,,1.0,,,,1,104103.0,0,2024-06-20 06:30:00,1,1,0
792003,792,Pride of the Fastest One,,1.0,,,,1,104103.0,0,2024-06-20 06:30:00,1,1,0
792004,792,Pride of the Force,,1.0,,,,1,104103.0,0,2024-06-20 06:30:00,1,1,0
792005,792,Courageous Clash,,1.0,,,,1,104103.0,0,2024-06-20 06:30:00,1,1,0
792006,792,Ginyu Force Reborn,,1.0,,,,1,104103.0,0,2024-06-20 06:30:00,1,1,0
793001,793,Vs. Pan (GT),,1.0,,,,1,,0,2024-10-22 08:00:00,1,1,0
793002,793,Vs. Ranfan,,1.0,,,,1,,0,2024-10-22 08:00:00,1,1,0
793003,793,Vs. Chi-Chi,,1.0,,,,1,,0,2024-10-22 08:00:00,1,1,0
793004,793,Vs. Launch,,1.0,,,,1,,0,2024-10-26 08:00:00,1,1,2
793005,793,Vs. Bulla,,1.0,,,,1,,0,2024-10-26 08:00:00,1,1,0
793006,793,Vs. Android #18,,1.0,,,,1,,0,2024-10-26 08:00:00,1,1,0
793007,793,Vs. Videl,,1.0,,,,1,,0,2024-10-31 08:00:00,1,1,0
793008,793,Vs. Mai (Future),,1.0,,,,1,,0,2024-10-31 08:00:00,1,1,0
793009,793,Vs. Bulma (Youth),,1.0,,,,1,,0,2024-10-31 08:00:00,1,1,0
794001,794,Defeat Frieza's Army,,1.0,,,,0,,0,2024-08-12 06:30:00,0,0,0
795001,795,Vs. Master Roshi,,1.0,,,,1,,0,2024-08-05 06:30:00,1,1,0
795002,795,Vs. Androids #17 & #18,,1.0,,,,1,,0,2024-08-05 06:30:00,1,1,0
795003,795,Vs. Gohan & Piccolo,,1.0,,,,1,,0,2024-08-05 06:30:00,1,1,0
795004,795,Vs. Super Saiyan God SS Evolved Vegeta,,1.0,,,,1,,0,2024-08-05 06:30:00,1,1,0
795005,795,Vs. Goku (Ultra Instinct),,1.0,,,,1,,0,2024-12-12 06:30:00,1,1,0
795006,795,Vs. Goku & Frieza,,1.0,,,,1,,0,2024-12-12 06:30:00,1,1,0
796001,796,Vs. Super Saiyan Goku,,1.0,,,,1,,0,2024-08-26 06:00:00,1,1,0
796002,796,Vs. Cooler (Final Form),,1.0,,,,1,,0,2024-08-26 06:00:00,1,1,0
796003,796,Vs. Goku & Vegeta,,1.0,,,,1,,0,2024-08-26 06:00:00,1,1,0
796004,796,Vs. Metal Cooler,,1.0,,,,1,,0,2024-08-26 06:00:00,1,1,0
796005,796,Vs. Super Saiyan Goku,,1.0,,,,1,,0,2024-09-03 06:00:00,1,1,0
796006,796,Vs. Legendary Super Saiyan Broly,,1.0,,,,1,,0,2024-09-03 06:00:00,1,1,0
796007,796,Vs. Super Saiyan Gohan (Teen),,1.0,,,,1,,0,2024-09-14 06:00:00,1,1,0
796008,796,Vs. Legendary Super Saiyan Broly,,1.0,,,,1,,0,2024-09-14 06:00:00,1,1,0
796009,796,Vs. Super Gogeta,,1.0,,,,1,,0,2024-10-01 08:00:00,1,1,0
796010,796,Vs. Super Janemba,,1.0,,,,1,,0,2024-10-01 08:00:00,1,1,0
797001,797,Vs. Goku (Youth),,1.0,,,,1,,0,2024-08-30 02:00:00,1,1,0
797002,797,Vs. Goku & Piccolo,,1.0,,,,1,,0,2024-08-30 02:00:00,1,1,0
797003,797,Vs. Three Great Super Saiyans,,1.0,,,,1,,0,2024-08-30 02:00:00,1,1,0
797004,797,Vs. Super Saiyan Goku,,1.0,,,,1,,0,2024-09-14 06:00:00,1,1,0
797005,797,Vs. Super Saiyan 2 Gohan (Youth),,1.0,,,,1,,0,2024-09-14 06:00:00,1,1,2
797006,797,Vs. Super Saiyan Gohan (Teen),,1.0,,,,1,,0,2024-09-25 06:00:00,1,1,0
797007,797,Vs. Trunks & Goten,,1.0,,,,1,,0,2024-09-25 06:00:00,1,1,0
798001,798,The Devil Awakens Stage 1,,1.0,,,,1,,0,2024-08-28 06:00:00,1,1,0
798002,798,The Devil Awakens Stage 2,,1.0,,,,1,,0,2024-09-10 06:00:00,1,1,0
798003,798,The Devil Awakens Stage 3,,1.0,,,,1,,0,2024-09-20 06:00:00,1,1,2
799001,799,Vs. SDBH Fighters,,1.0,,,,1,,0,2024-11-12 05:00:00,1,1,0
799002,799,Vs. SDBH Foes,,1.0,,,,1,,0,2024-11-12 05:00:00,1,1,0
801001,801,Saiyan Training,,1.0,,,,1,,0,2019-08-27 05:00:00,1,1,0
802001,802,Goku's Training,,1.0,,5.0,,1,,0,2020-10-05 06:30:00,1,1,0
802002,802,Gohan's Training,,1.0,,5.0,,1,,0,2020-10-05 06:30:00,1,1,0
802003,802,Goten's Training,,1.0,,5.0,,1,,0,2020-10-05 06:30:00,1,1,0
803001,803,Saiyan Training,,1.0,,,,1,,0,2022-01-17 00:00:00,1,1,0
804001,804,Goku's Training,,1.0,,5.0,,1,,0,2022-05-09 08:00:00,1,1,0
804002,804,Gohan's Training,,1.0,,5.0,,1,,0,2022-05-09 08:00:00,1,1,0
804003,804,Goten's Training,,1.0,,5.0,,1,,0,2022-05-09 08:00:00,1,1,0
805001,805,Supreme Kais' Grand Guidance,,,,,,1,,0,2022-09-01 00:00:00,1,1,0
806001,806,God-Level Intensive Training [Special Edition],,1.0,,1.0,1.0,1,,0,2023-06-01 00:00:00,1,1,0
901001,901,The Mysterious Alien Warrior,,1.0,,,,1,,1,2022-01-17 00:00:00,1,1,0
901002,901,Strongest Pair on the Planet,901001.0,1.0,,,,1,,1,2022-01-17 00:00:00,1,1,0
901003,901,Most Desperate of Measures,901002.0,1.0,,,,1,,1,2022-01-17 00:00:00,1,1,0
901004,901,Deeds Done by the Full Moon,901003.0,1.0,,,,1,,1,2022-01-17 00:00:00,1,1,0
901005,901,Training in the Otherworld!,901004.0,1.0,,,,1,,1,2022-01-17 00:00:00,1,1,0
901006,901,The Saiyans Arrive!,901005.0,1.0,,,,1,,1,2022-01-17 00:00:00,1,1,0
901007,901,Terrified Warriors,901006.0,1.0,,,,1,,1,2022-01-17 00:00:00,1,1,0
901008,901,A Glimmer of Hope,901007.0,1.0,,,,1,,1,2022-01-17 00:00:00,1,1,0
901009,901,The Quiet Wrath of Goku,901008.0,1.0,,,,1,,1,2022-01-17 00:00:00,1,1,0
901010,901,The Decisive Battle at Last!,901009.0,1.0,,,,1,,1,2022-01-17 00:00:00,1,1,0
901011,901,Vegeta's Transformation,901010.0,1.0,,,,1,,1,2022-01-17 00:00:00,1,1,0
901012,901,A Gloomy Conclusion,901011.0,1.0,,,,1,,1,2022-01-17 00:00:00,1,1,0
902001,902,The Mysterious New Dragon Balls,,1.0,,,,1,,1,2022-03-23 06:30:00,1,1,0
902002,902,To Space! Merchants' Planet Imecka,902001.0,1.0,,,,1,,1,2022-03-23 06:30:00,1,1,0
902003,902,Planet Kelvo and Zoonama,902002.0,1.0,,,,1,,1,2022-03-23 06:30:00,1,1,0
902004,902,Hot Pursuit! The Para Para Brothers,902003.0,1.0,,,,1,,1,2022-03-23 06:30:00,1,1,0
902005,902,Planet Luud's Plot!,902004.0,1.0,,,,1,,1,2022-03-23 06:30:00,1,1,0
902006,902,Luud Activated!,902005.0,1.0,,,,1,,1,2022-03-23 06:30:00,1,1,0
902007,902,Enigmatic Planet M2,902006.0,1.0,,,,1,,1,2022-03-23 06:30:00,1,1,0
902008,902,Boom! Goku Goes All Out,902007.0,1.0,,,,1,,1,2022-03-23 06:30:00,1,1,0
902009,902,Move Out! General Rilldo,902008.0,1.0,,,,1,,1,2022-03-23 06:30:00,1,1,0
902010,902,Baby the Wicked Life Form!,902009.0,1.0,,,,1,,1,2022-03-23 06:30:00,1,1,0
903001,903,God of Destruction Awakens,,1.0,,,,1,,1,2022-05-09 06:30:00,1,1,0
903002,903,Pudding Fury,903001.0,1.0,,,,1,,1,2022-05-09 06:30:00,1,1,0
903003,903,A Party in Chaos!,903002.0,1.0,,,,1,,1,2022-05-09 06:30:00,1,1,0
903004,903,Countdown to Destruction,903003.0,1.0,,,,1,,1,2022-05-09 06:30:00,1,1,0
903005,903,God of Destruction vs. Raging Vegeta,903004.0,1.0,,,,1,,1,2022-05-09 06:30:00,1,1,0
